PdfType: replica
Format: lhagrid1
---
5.0000e-02 5.9596e-02 6.9192e-02 7.8788e-02 8.8384e-02 9.7980e-02 1.0758e-01 1.1717e-01 1.2677e-01 1.3636e-01 1.4596e-01 1.5556e-01 1.6515e-01 1.7475e-01 1.8434e-01 1.9394e-01 2.0354e-01 2.1313e-01 2.2273e-01 2.3232e-01 2.4192e-01 2.5152e-01 2.6111e-01 2.7071e-01 2.8030e-01 2.8990e-01 2.9949e-01 3.0909e-01 3.1869e-01 3.2828e-01 3.3788e-01 3.4747e-01 3.5707e-01 3.6667e-01 3.7626e-01 3.8586e-01 3.9545e-01 4.0505e-01 4.1465e-01 4.2424e-01 4.3384e-01 4.4343e-01 4.5303e-01 4.6263e-01 4.7222e-01 4.8182e-01 4.9141e-01 5.0101e-01 5.1061e-01 5.2020e-01 5.2980e-01 5.3939e-01 5.4899e-01 5.5859e-01 5.6818e-01 5.7778e-01 5.8737e-01 5.9697e-01 6.0657e-01 6.1616e-01 6.2576e-01 6.3535e-01 6.4495e-01 6.5455e-01 6.6414e-01 6.7374e-01 6.8333e-01 6.9293e-01 7.0253e-01 7.1212e-01 7.2172e-01 7.3131e-01 7.4091e-01 7.5051e-01 7.6010e-01 7.6970e-01 7.7929e-01 7.8889e-01 7.9848e-01 8.0808e-01 8.1768e-01 8.2727e-01 8.3687e-01 8.4646e-01 8.5606e-01 8.6566e-01 8.7525e-01 8.8485e-01 8.9444e-01 9.0404e-01 9.1364e-01 9.2323e-01 9.3283e-01 9.4242e-01 9.5202e-01 9.6162e-01 9.7121e-01 9.8081e-01 9.9040e-01 1.0000e+00
1.0000e+00 1.1242e+00 1.2638e+00 1.4208e+00 1.4300e+00 1.5973e+00 1.7957e+00 2.0188e+00 2.2695e+00 2.5514e+00 2.8683e+00 3.2246e+00 3.6251e+00 4.0754e+00 4.3000e+00 4.5816e+00 5.1507e+00 5.7904e+00 6.5097e+00 7.3182e+00 8.2272e+00 9.2491e+00 1.0398e+01 1.1690e+01 1.3141e+01 1.4774e+01 1.6609e+01 1.8672e+01 2.0991e+01 2.3598e+01 2.6529e+01 2.9825e+01 3.3529e+01 3.7694e+01 4.2376e+01 4.7639e+01 5.3557e+01 6.0209e+01 6.7688e+01 7.6095e+01 8.5547e+01 9.6172e+01 1.0812e+02 1.2155e+02 1.3664e+02 1.5362e+02 1.7270e+02 1.7290e+02 1.9415e+02 2.1826e+02 2.4538e+02 2.7585e+02 3.1012e+02 3.4864e+02 3.9194e+02 4.4062e+02 4.9535e+02 5.5688e+02 6.2605e+02 7.0381e+02 7.9123e+02 8.8951e+02 1.0000e+03
-5 -4 -3 -2 -1 21  1  2  3  4  5
 0.00000e+00  0.00000e+00  4.74146e-05  7.88158e-04  1.42916e+00  1.76254e-05  7.88158e-04  1.42916e+00  4.74146e-05  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  3.12605e-02  3.14900e-02  1.45063e+00  7.50513e-02  3.14900e-02  1.45063e+00  3.12605e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  6.62168e-02  6.59394e-02  1.47614e+00  1.56903e-01  6.59394e-02  1.47614e+00  6.62168e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  1.02441e-01  1.01666e-01  1.50322e+00  2.39997e-01  1.01666e-01  1.50322e+00  1.02441e-01  0.00000e+00  0.00000e+00 
 0.00000e+00  6.81905e-01  1.04437e-01  1.03635e-01  1.50472e+00  2.44530e-01  1.03635e-01  1.50472e+00  1.04437e-01  6.81905e-01  0.00000e+00 
 0.00000e+00  7.08962e-01  1.38615e-01  1.37361e-01  1.53065e+00  3.21507e-01  1.37361e-01  1.53065e+00  1.38615e-01  7.08962e-01  0.00000e+00 
 0.00000e+00  7.37495e-01  1.74294e-01  1.72570e-01  1.55783e+00  4.00540e-01  1.72570e-01  1.55783e+00  1.74294e-01  7.37495e-01  0.00000e+00 
 0.00000e+00  7.65358e-01  2.08941e-01  2.06759e-01  1.58421e+00  4.75938e-01  2.06759e-01  1.58421e+00  2.08941e-01  7.65358e-01  0.00000e+00 
 0.00000e+00  7.92202e-01  2.42244e-01  2.39614e-01  1.60947e+00  5.47082e-01  2.39614e-01  1.60947e+00  2.42244e-01  7.92202e-01  0.00000e+00 
 0.00000e+00  8.17831e-01  2.74035e-01  2.70968e-01  1.63344e+00  6.13699e-01  2.70968e-01  1.63344e+00  2.74035e-01  8.17831e-01  0.00000e+00 
 0.00000e+00  8.42146e-01  3.04241e-01  3.00749e-01  1.65602e+00  6.75739e-01  3.00749e-01  1.65602e+00  3.04241e-01  8.42146e-01  0.00000e+00 
 0.00000e+00  8.65111e-01  3.32848e-01  3.28942e-01  1.67720e+00  7.33285e-01  3.28942e-01  1.67720e+00  3.32848e-01  8.65111e-01  0.00000e+00 
 0.00000e+00  8.86732e-01  3.59882e-01  3.55572e-01  1.69700e+00  7.86503e-01  3.55572e-01  1.69700e+00  3.59882e-01  8.86732e-01  0.00000e+00 
 0.00000e+00  9.07040e-01  3.85391e-01  3.80689e-01  1.71545e+00  8.35604e-01  3.80689e-01  1.71545e+00  3.85391e-01  9.07040e-01  0.00000e+00 
 1.36749e+00  9.15919e-01  3.96587e-01  3.91709e-01  1.72347e+00  8.56791e-01  3.91709e-01  1.72347e+00  3.96587e-01  9.15919e-01  1.36749e+00 
 1.37223e+00  9.26397e-01  4.09721e-01  4.04641e-01  1.73293e+00  8.81717e-01  4.04641e-01  1.73293e+00  4.09721e-01  9.26397e-01  1.37223e+00 
 1.38053e+00  9.44865e-01  4.32969e-01  4.27522e-01  1.74951e+00  9.25019e-01  4.27522e-01  1.74951e+00  4.32969e-01  9.44865e-01  1.38053e+00 
 1.38825e+00  9.62236e-01  4.54970e-01  4.49164e-01  1.76497e+00  9.64969e-01  4.49164e-01  1.76497e+00  4.54970e-01  9.62236e-01  1.38825e+00 
 1.39538e+00  9.78555e-01  4.75775e-01  4.69618e-01  1.77937e+00  1.00176e+00  4.69618e-01  1.77937e+00  4.75775e-01  9.78555e-01  1.39538e+00 
 1.40195e+00  9.93868e-01  4.95441e-01  4.88942e-01  1.79275e+00  1.03558e+00  4.88942e-01  1.79275e+00  4.95441e-01  9.93868e-01  1.40195e+00 
 1.40795e+00  1.00823e+00  5.14022e-01  5.07189e-01  1.80517e+00  1.06663e+00  5.07189e-01  1.80517e+00  5.14022e-01  1.00823e+00  1.40795e+00 
 1.41342e+00  1.02167e+00  5.31576e-01  5.24415e-01  1.81668e+00  1.09507e+00  5.24415e-01  1.81668e+00  5.31576e-01  1.02167e+00  1.41342e+00 
 1.41837e+00  1.03426e+00  5.48156e-01  5.40676e-01  1.82732e+00  1.12109e+00  5.40676e-01  1.82732e+00  5.48156e-01  1.03426e+00  1.41837e+00 
 1.42284e+00  1.04604e+00  5.63815e-01  5.56024e-01  1.83716e+00  1.14486e+00  5.56024e-01  1.83716e+00  5.63815e-01  1.04604e+00  1.42284e+00 
 1.42683e+00  1.05705e+00  5.78604e-01  5.70508e-01  1.84623e+00  1.16652e+00  5.70508e-01  1.84623e+00  5.78604e-01  1.05705e+00  1.42683e+00 
 1.43038e+00  1.06734e+00  5.92572e-01  5.84178e-01  1.85458e+00  1.18623e+00  5.84178e-01  1.85458e+00  5.92572e-01  1.06734e+00  1.43038e+00 
 1.43351e+00  1.07695e+00  6.05764e-01  5.97079e-01  1.86226e+00  1.20412e+00  5.97079e-01  1.86226e+00  6.05764e-01  1.07695e+00  1.43351e+00 
 1.43625e+00  1.08591e+00  6.18224e-01  6.09255e-01  1.86929e+00  1.22033e+00  6.09255e-01  1.86929e+00  6.18224e-01  1.08591e+00  1.43625e+00 
 1.43861e+00  1.09427e+00  6.29993e-01  6.20746e-01  1.87574e+00  1.23496e+00  6.20746e-01  1.87574e+00  6.29993e-01  1.09427e+00  1.43861e+00 
 1.44061e+00  1.10205e+00  6.41112e-01  6.31593e-01  1.88161e+00  1.24814e+00  6.31593e-01  1.88161e+00  6.41112e-01  1.10205e+00  1.44061e+00 
 1.44229e+00  1.10930e+00  6.51615e-01  6.41830e-01  1.88697e+00  1.25996e+00  6.41830e-01  1.88697e+00  6.51615e-01  1.10930e+00  1.44229e+00 
 1.44365e+00  1.11605e+00  6.61537e-01  6.51492e-01  1.89182e+00  1.27052e+00  6.51492e-01  1.89182e+00  6.61537e-01  1.11605e+00  1.44365e+00 
 1.44472e+00  1.12231e+00  6.70912e-01  6.60613e-01  1.89621e+00  1.27992e+00  6.60613e-01  1.89621e+00  6.70912e-01  1.12231e+00  1.44472e+00 
 1.44551e+00  1.12813e+00  6.79770e-01  6.69221e-01  1.90016e+00  1.28823e+00  6.69221e-01  1.90016e+00  6.79770e-01  1.12813e+00  1.44551e+00 
 1.44604e+00  1.13353e+00  6.88138e-01  6.77346e-01  1.90370e+00  1.29553e+00  6.77346e-01  1.90370e+00  6.88138e-01  1.13353e+00  1.44604e+00 
 1.44633e+00  1.13853e+00  6.96045e-01  6.85014e-01  1.90685e+00  1.30190e+00  6.85014e-01  1.90685e+00  6.96045e-01  1.13853e+00  1.44633e+00 
 1.44639e+00  1.14315e+00  7.03515e-01  6.92250e-01  1.90964e+00  1.30740e+00  6.92250e-01  1.90964e+00  7.03515e-01  1.14315e+00  1.44639e+00 
 1.44623e+00  1.14742e+00  7.10572e-01  6.99078e-01  1.91208e+00  1.31209e+00  6.99078e-01  1.91208e+00  7.10572e-01  1.14742e+00  1.44623e+00 
 1.44588e+00  1.15135e+00  7.17238e-01  7.05521e-01  1.91421e+00  1.31604e+00  7.05521e-01  1.91421e+00  7.17238e-01  1.15135e+00  1.44588e+00 
 1.44534e+00  1.15497e+00  7.23535e-01  7.11598e-01  1.91603e+00  1.31928e+00  7.11598e-01  1.91603e+00  7.23535e-01  1.15497e+00  1.44534e+00 
 1.44462e+00  1.15829e+00  7.29482e-01  7.17330e-01  1.91757e+00  1.32188e+00  7.17330e-01  1.91757e+00  7.29482e-01  1.15829e+00  1.44462e+00 
 1.44373e+00  1.16133e+00  7.35097e-01  7.22734e-01  1.91883e+00  1.32388e+00  7.22734e-01  1.91883e+00  7.35097e-01  1.16133e+00  1.44373e+00 
 1.44269e+00  1.16411e+00  7.40398e-01  7.27829e-01  1.91985e+00  1.32532e+00  7.27829e-01  1.91985e+00  7.40398e-01  1.16411e+00  1.44269e+00 
 1.44150e+00  1.16663e+00  7.45401e-01  7.32630e-01  1.92063e+00  1.32623e+00  7.32630e-01  1.92063e+00  7.45401e-01  1.16663e+00  1.44150e+00 
 1.44018e+00  1.16892e+00  7.50122e-01  7.37152e-01  1.92118e+00  1.32667e+00  7.37152e-01  1.92118e+00  7.50122e-01  1.16892e+00  1.44018e+00 
 1.43873e+00  1.17098e+00  7.54575e-01  7.41410e-01  1.92152e+00  1.32666e+00  7.41410e-01  1.92152e+00  7.54575e-01  1.17098e+00  1.43873e+00 
 1.43716e+00  1.17284e+00  7.58774e-01  7.45418e-01  1.92166e+00  1.32624e+00  7.45418e-01  1.92166e+00  7.58774e-01  1.17284e+00  1.43716e+00 
 1.43714e+00  1.17285e+00  7.58814e-01  7.45457e-01  1.92166e+00  1.32623e+00  7.45457e-01  1.92166e+00  7.58814e-01  1.17285e+00  1.43714e+00 
 1.43569e+00  1.17468e+00  7.62911e-01  7.49369e-01  1.92182e+00  1.32420e+00  7.49369e-01  1.92182e+00  7.62911e-01  1.17468e+00  1.43569e+00 
 1.43411e+00  1.17633e+00  7.66811e-01  7.53087e-01  1.92179e+00  1.32183e+00  7.53087e-01  1.92179e+00  7.66811e-01  1.17633e+00  1.43411e+00 
 1.43240e+00  1.17778e+00  7.70484e-01  7.56581e-01  1.92158e+00  1.31915e+00  7.56581e-01  1.92158e+00  7.70484e-01  1.17778e+00  1.43240e+00 
 1.43059e+00  1.17905e+00  7.73941e-01  7.59861e-01  1.92119e+00  1.31619e+00  7.59861e-01  1.92119e+00  7.73941e-01  1.17905e+00  1.43059e+00 
 1.42868e+00  1.18015e+00  7.77191e-01  7.62937e-01  1.92064e+00  1.31297e+00  7.62937e-01  1.92064e+00  7.77191e-01  1.18015e+00  1.42868e+00 
 1.42666e+00  1.18109e+00  7.80245e-01  7.65820e-01  1.91994e+00  1.30951e+00  7.65820e-01  1.91994e+00  7.80245e-01  1.18109e+00  1.42666e+00 
 1.42456e+00  1.18187e+00  7.83111e-01  7.68519e-01  1.91909e+00  1.30583e+00  7.68519e-01  1.91909e+00  7.83111e-01  1.18187e+00  1.42456e+00 
 1.42238e+00  1.18250e+00  7.85798e-01  7.71041e-01  1.91810e+00  1.30194e+00  7.71041e-01  1.91810e+00  7.85798e-01  1.18250e+00  1.42238e+00 
 1.42011e+00  1.18299e+00  7.88314e-01  7.73395e-01  1.91698e+00  1.29786e+00  7.73395e-01  1.91698e+00  7.88314e-01  1.18299e+00  1.42011e+00 
 1.41777e+00  1.18334e+00  7.90667e-01  7.75589e-01  1.91574e+00  1.29360e+00  7.75589e-01  1.91574e+00  7.90667e-01  1.18334e+00  1.41777e+00 
 1.41536e+00  1.18357e+00  7.92865e-01  7.77630e-01  1.91438e+00  1.28918e+00  7.77630e-01  1.91438e+00  7.92865e-01  1.18357e+00  1.41536e+00 
 1.41288e+00  1.18368e+00  7.94915e-01  7.79525e-01  1.91291e+00  1.28462e+00  7.79525e-01  1.91291e+00  7.94915e-01  1.18368e+00  1.41288e+00 
 1.41035e+00  1.18367e+00  7.96822e-01  7.81281e-01  1.91134e+00  1.27992e+00  7.81281e-01  1.91134e+00  7.96822e-01  1.18367e+00  1.41035e+00 
 1.40775e+00  1.18356e+00  7.98595e-01  7.82904e-01  1.90967e+00  1.27509e+00  7.82904e-01  1.90967e+00  7.98595e-01  1.18356e+00  1.40775e+00 
 1.40510e+00  1.18334e+00  8.00238e-01  7.84400e-01  1.90790e+00  1.27015e+00  7.84400e-01  1.90790e+00  8.00238e-01  1.18334e+00  1.40510e+00 
 0.00000e+00  0.00000e+00  1.42708e-04  1.31745e-03  1.40589e+00  8.97169e-05  1.31745e-03  1.40589e+00  1.42708e-04  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  3.59739e-02  3.64659e-02  1.43098e+00  8.31346e-02  3.64659e-02  1.43098e+00  3.59739e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  7.33246e-02  7.31460e-02  1.45788e+00  1.68891e-01  7.31460e-02  1.45788e+00  7.33246e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  1.10365e-01  1.09533e-01  1.48476e+00  2.52975e-01  1.09533e-01  1.48476e+00  1.10365e-01  0.00000e+00  0.00000e+00 
 0.00000e+00  6.59391e-01  1.12370e-01  1.11502e-01  1.48622e+00  2.57495e-01  1.11502e-01  1.48622e+00  1.12370e-01  6.59391e-01  0.00000e+00 
 0.00000e+00  6.86027e-01  1.46570e-01  1.45114e-01  1.51124e+00  3.33858e-01  1.45114e-01  1.51124e+00  1.46570e-01  6.86027e-01  0.00000e+00 
 0.00000e+00  7.13260e-01  1.81384e-01  1.79321e-01  1.53659e+00  4.10576e-01  1.79321e-01  1.53659e+00  1.81384e-01  7.13260e-01  0.00000e+00 
 0.00000e+00  7.39176e-01  2.14490e-01  2.11837e-01  1.56047e+00  4.82396e-01  2.11837e-01  1.56047e+00  2.14490e-01  7.39176e-01  0.00000e+00 
