 1.39048e+00  9.65892e-01  4.93057e-01  4.93999e-01  1.71287e+00  1.03198e+00  4.93999e-01  1.71287e+00  4.93057e-01  9.65892e-01  1.39048e+00 
 1.39828e+00  9.84113e-01  5.14915e-01  5.15881e-01  1.72709e+00  1.06952e+00  5.15881e-01  1.72709e+00  5.14915e-01  9.84113e-01  1.39828e+00 
 1.40556e+00  1.00131e+00  5.35652e-01  5.36640e-01  1.74039e+00  1.10420e+00  5.36640e-01  1.74039e+00  5.35652e-01  1.00131e+00  1.40556e+00 
 1.41232e+00  1.01753e+00  5.55317e-01  5.56327e-01  1.75280e+00  1.13620e+00  5.56327e-01  1.75280e+00  5.55317e-01  1.01753e+00  1.41232e+00 
 1.41857e+00  1.03281e+00  5.73962e-01  5.74990e-01  1.76437e+00  1.16567e+00  5.74990e-01  1.76437e+00  5.73962e-01  1.03281e+00  1.41857e+00 
 1.42434e+00  1.04721e+00  5.91635e-01  5.92681e-01  1.77513e+00  1.19279e+00  5.92681e-01  1.77513e+00  5.91635e-01  1.04721e+00  1.42434e+00 
 1.42963e+00  1.06076e+00  6.08385e-01  6.09448e-01  1.78514e+00  1.21769e+00  6.09448e-01  1.78514e+00  6.08385e-01  1.06076e+00  1.42963e+00 
 1.43447e+00  1.07351e+00  6.24259e-01  6.25338e-01  1.79443e+00  1.24053e+00  6.25338e-01  1.79443e+00  6.24259e-01  1.07351e+00  1.43447e+00 
 1.43887e+00  1.08551e+00  6.39304e-01  6.40396e-01  1.80303e+00  1.26143e+00  6.40396e-01  1.80303e+00  6.39304e-01  1.08551e+00  1.43887e+00 
 1.44286e+00  1.09679e+00  6.53561e-01  6.54667e-01  1.81099e+00  1.28054e+00  6.54667e-01  1.81099e+00  6.53561e-01  1.09679e+00  1.44286e+00 
 1.44645e+00  1.10739e+00  6.67074e-01  6.68191e-01  1.81834e+00  1.29796e+00  6.68191e-01  1.81834e+00  6.67074e-01  1.10739e+00  1.44645e+00 
 1.44967e+00  1.11735e+00  6.79880e-01  6.81008e-01  1.82512e+00  1.31382e+00  6.81008e-01  1.82512e+00  6.79880e-01  1.11735e+00  1.44967e+00 
 1.45253e+00  1.12670e+00  6.92017e-01  6.93155e-01  1.83135e+00  1.32821e+00  6.93155e-01  1.83135e+00  6.92017e-01  1.12670e+00  1.45253e+00 
 1.45506e+00  1.13548e+00  7.03522e-01  7.04669e-01  1.83707e+00  1.34123e+00  7.04669e-01  1.83707e+00  7.03522e-01  1.13548e+00  1.45506e+00 
 1.45726e+00  1.14372e+00  7.14426e-01  7.15582e-01  1.84230e+00  1.35299e+00  7.15582e-01  1.84230e+00  7.14426e-01  1.14372e+00  1.45726e+00 
 1.45916e+00  1.15144e+00  7.24763e-01  7.25926e-01  1.84708e+00  1.36355e+00  7.25926e-01  1.84708e+00  7.24763e-01  1.15144e+00  1.45916e+00 
 1.46078e+00  1.15868e+00  7.34561e-01  7.35731e-01  1.85143e+00  1.37301e+00  7.35731e-01  1.85143e+00  7.34561e-01  1.15868e+00  1.46078e+00 
 1.46212e+00  1.16545e+00  7.43849e-01  7.45026e-01  1.85537e+00  1.38143e+00  7.45026e-01  1.85537e+00  7.43849e-01  1.16545e+00  1.46212e+00 
 1.46321e+00  1.17180e+00  7.52654e-01  7.53836e-01  1.85893e+00  1.38890e+00  7.53836e-01  1.85893e+00  7.52654e-01  1.17180e+00  1.46321e+00 
 1.46405e+00  1.17773e+00  7.61001e-01  7.62188e-01  1.86213e+00  1.39546e+00  7.62188e-01  1.86213e+00  7.61001e-01  1.17773e+00  1.46405e+00 
 1.46467e+00  1.18327e+00  7.68913e-01  7.70104e-01  1.86498e+00  1.40119e+00  7.70104e-01  1.86498e+00  7.68913e-01  1.18327e+00  1.46467e+00 
 1.46508e+00  1.18845e+00  7.76412e-01  7.77607e-01  1.86751e+00  1.40613e+00  7.77607e-01  1.86751e+00  7.76412e-01  1.18845e+00  1.46508e+00 
 1.46528e+00  1.19327e+00  7.83520e-01  7.84718e-01  1.86974e+00  1.41035e+00  7.84718e-01  1.86974e+00  7.83520e-01  1.19327e+00  1.46528e+00 
 1.46528e+00  1.19777e+00  7.90257e-01  7.91458e-01  1.87168e+00  1.41388e+00  7.91458e-01  1.87168e+00  7.90257e-01  1.19777e+00  1.46528e+00 
 1.46511e+00  1.20195e+00  7.96641e-01  7.97844e-01  1.87334e+00  1.41679e+00  7.97844e-01  1.87334e+00  7.96641e-01  1.20195e+00  1.46511e+00 
 1.46477e+00  1.20584e+00  8.02689e-01  8.03894e-01  1.87476e+00  1.41910e+00  8.03894e-01  1.87476e+00  8.02689e-01  1.20584e+00  1.46477e+00 
 1.46427e+00  1.20944e+00  8.08418e-01  8.09625e-01  1.87592e+00  1.42085e+00  8.09625e-01  1.87592e+00  8.08418e-01  1.20944e+00  1.46427e+00 
 1.46361e+00  1.21278e+00  8.13845e-01  8.15053e-01  1.87686e+00  1.42210e+00  8.15053e-01  1.87686e+00  8.13845e-01  1.21278e+00  1.46361e+00 
 1.46281e+00  1.21586e+00  8.18984e-01  8.20192e-01  1.87759e+00  1.42286e+00  8.20192e-01  1.87759e+00  8.18984e-01  1.21586e+00  1.46281e+00 
 1.46281e+00  1.21589e+00  8.19034e-01  8.20242e-01  1.87759e+00  1.42286e+00  8.20242e-01  1.87759e+00  8.19034e-01  1.21589e+00  1.46281e+00 
 1.46213e+00  1.21893e+00  8.24056e-01  8.25264e-01  1.87834e+00  1.42187e+00  8.25264e-01  1.87834e+00  8.24056e-01  1.21893e+00  1.46213e+00 
 1.46129e+00  1.22175e+00  8.28859e-01  8.30068e-01  1.87888e+00  1.42048e+00  8.30068e-01  1.87888e+00  8.28859e-01  1.22175e+00  1.46129e+00 
 1.46032e+00  1.22435e+00  8.33405e-01  8.34613e-01  1.87923e+00  1.41874e+00  8.34613e-01  1.87923e+00  8.33405e-01  1.22435e+00  1.46032e+00 
 1.45922e+00  1.22672e+00  8.37704e-01  8.38911e-01  1.87938e+00  1.41666e+00  8.38911e-01  1.87938e+00  8.37704e-01  1.22672e+00  1.45922e+00 
 1.45800e+00  1.22889e+00  8.41767e-01  8.42974e-01  1.87936e+00  1.41426e+00  8.42974e-01  1.87936e+00  8.41767e-01  1.22889e+00  1.45800e+00 
 1.45665e+00  1.23086e+00  8.45606e-01  8.46812e-01  1.87916e+00  1.41158e+00  8.46812e-01  1.87916e+00  8.45606e-01  1.23086e+00  1.45665e+00 
 1.45520e+00  1.23265e+00  8.49230e-01  8.50434e-01  1.87880e+00  1.40863e+00  8.50434e-01  1.87880e+00  8.49230e-01  1.23265e+00  1.45520e+00 
 1.45364e+00  1.23425e+00  8.52649e-01  8.53851e-01  1.87829e+00  1.40542e+00  8.53851e-01  1.87829e+00  8.52649e-01  1.23425e+00  1.45364e+00 
 1.45199e+00  1.23568e+00  8.55872e-01  8.57072e-01  1.87764e+00  1.40198e+00  8.57072e-01  1.87764e+00  8.55872e-01  1.23568e+00  1.45199e+00 
 1.45024e+00  1.23695e+00  8.58907e-01  8.60105e-01  1.87684e+00  1.39833e+00  8.60105e-01  1.87684e+00  8.58907e-01  1.23695e+00  1.45024e+00 
 1.44840e+00  1.23806e+00  8.61763e-01  8.62959e-01  1.87592e+00  1.39447e+00  8.62959e-01  1.87592e+00  8.61763e-01  1.23806e+00  1.44840e+00 
 1.44648e+00  1.23902e+00  8.64447e-01  8.65641e-01  1.87487e+00  1.39042e+00  8.65641e-01  1.87487e+00  8.64447e-01  1.23902e+00  1.44648e+00 
 1.44448e+00  1.23984e+00  8.66967e-01  8.68158e-01  1.87371e+00  1.38620e+00  8.68158e-01  1.87371e+00  8.66967e-01  1.23984e+00  1.44448e+00 
 1.44241e+00  1.24053e+00  8.69331e-01  8.70518e-01  1.87243e+00  1.38182e+00  8.70518e-01  1.87243e+00  8.69331e-01  1.24053e+00  1.44241e+00 
 1.44027e+00  1.24109e+00  8.71543e-01  8.72728e-01  1.87104e+00  1.37729e+00  8.72728e-01  1.87104e+00  8.71543e-01  1.24109e+00  1.44027e+00 
 0.00000e+00  0.00000e+00  6.91999e-08  3.20923e-04  1.34525e+00  6.96740e-06  3.20923e-04  1.34525e+00  6.91999e-08  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  3.31961e-02  3.36488e-02  1.36217e+00  7.75953e-02  3.36488e-02  1.36217e+00  3.31961e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  6.94166e-02  6.99874e-02  1.38315e+00  1.60714e-01  6.99874e-02  1.38315e+00  6.94166e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  1.06362e-01  1.07039e-01  1.40577e+00  2.44123e-01  1.07039e-01  1.40577e+00  1.06362e-01  0.00000e+00  0.00000e+00 
 0.00000e+00  6.19959e-01  1.08385e-01  1.09067e-01  1.40702e+00  2.48650e-01  1.09067e-01  1.40702e+00  1.08385e-01  6.19959e-01  0.00000e+00 
 0.00000e+00  6.48541e-01  1.43096e-01  1.43866e-01  1.42916e+00  3.25344e-01  1.43866e-01  1.42916e+00  1.43096e-01  6.48541e-01  0.00000e+00 
 0.00000e+00  6.78245e-01  1.78981e-01  1.79835e-01  1.45235e+00  4.03495e-01  1.79835e-01  1.45235e+00  1.78981e-01  6.78245e-01  0.00000e+00 
 0.00000e+00  7.06912e-01  2.13545e-01  2.14474e-01  1.47478e+00  4.77556e-01  2.14474e-01  1.47478e+00  2.13545e-01  7.06912e-01  0.00000e+00 
 0.00000e+00  7.34267e-01  2.46534e-01  2.47533e-01  1.49617e+00  5.47019e-01  2.47533e-01  1.49617e+00  2.46534e-01  7.34267e-01  0.00000e+00 
 0.00000e+00  7.60170e-01  2.77832e-01  2.78892e-01  1.51635e+00  6.11701e-01  2.78892e-01  1.51635e+00  2.77832e-01  7.60170e-01  0.00000e+00 
 0.00000e+00  7.84568e-01  3.07402e-01  3.08520e-01  1.53524e+00  6.71621e-01  3.08520e-01  1.53524e+00  3.07402e-01  7.84568e-01  0.00000e+00 
 0.00000e+00  8.07463e-01  3.35265e-01  3.36433e-01  1.55284e+00  7.26915e-01  3.36433e-01  1.55284e+00  3.35265e-01  8.07463e-01  0.00000e+00 
 0.00000e+00  8.28888e-01  3.61468e-01  3.62683e-01  1.56915e+00  7.77792e-01  3.62683e-01  1.56915e+00  3.61468e-01  8.28888e-01  0.00000e+00 
 0.00000e+00  8.48900e-01  3.86081e-01  3.87338e-01  1.58423e+00  8.24497e-01  3.87338e-01  1.58423e+00  3.86081e-01  8.48900e-01  0.00000e+00 
 1.18329e+00  8.57615e-01  3.96850e-01  3.98124e-01  1.59074e+00  8.44576e-01  3.98124e-01  1.59074e+00  3.96850e-01  8.57615e-01  1.18329e+00 
 1.18801e+00  8.67941e-01  4.09532e-01  4.10826e-01  1.59853e+00  8.67987e-01  4.10826e-01  1.59853e+00  4.09532e-01  8.67941e-01  1.18801e+00 
 1.19623e+00  8.86062e-01  4.31899e-01  4.33227e-01  1.61207e+00  9.08479e-01  4.33227e-01  1.61207e+00  4.31899e-01  8.86062e-01  1.19623e+00 
 1.20383e+00  9.03012e-01  4.52968e-01  4.54327e-01  1.62457e+00  9.45618e-01  4.54327e-01  1.62457e+00  4.52968e-01  9.03012e-01  1.20383e+00 
 1.21081e+00  9.18849e-01  4.72804e-01  4.74191e-01  1.63608e+00  9.79612e-01  4.74191e-01  1.63608e+00  4.72804e-01  9.18849e-01  1.21081e+00 
 1.21720e+00  9.33632e-01  4.91471e-01  4.92883e-01  1.64664e+00  1.01067e+00  4.92883e-01  1.64664e+00  4.91471e-01  9.33632e-01  1.21720e+00 
 1.22300e+00  9.47419e-01  5.09033e-01  5.10469e-01  1.65632e+00  1.03898e+00  5.10469e-01  1.65632e+00  5.09033e-01  9.47419e-01  1.22300e+00 
 1.22826e+00  9.60267e-01  5.25553e-01  5.27009e-01  1.66516e+00  1.06474e+00  5.27009e-01  1.66516e+00  5.25553e-01  9.60267e-01  1.22826e+00 
 1.23299e+00  9.72231e-01  5.41091e-01  5.42566e-01  1.67321e+00  1.08814e+00  5.42566e-01  1.67321e+00  5.41091e-01  9.72231e-01  1.23299e+00 
 1.23723e+00  9.83364e-01  5.55705e-01  5.57196e-01  1.68052e+00  1.10933e+00  5.57196e-01  1.68052e+00  5.55705e-01  9.83364e-01  1.23723e+00 
 1.24099e+00  9.93715e-01  5.69448e-01  5.70955e-01  1.68715e+00  1.12848e+00  5.70955e-01  1.68715e+00  5.69448e-01  9.93715e-01  1.24099e+00 
 1.24431e+00  1.00333e+00  5.82374e-01  5.83893e-01  1.69312e+00  1.14574e+00  5.83893e-01  1.69312e+00  5.82374e-01  1.00333e+00  1.24431e+00 
 1.24721e+00  1.01226e+00  5.94529e-01  5.96061e-01  1.69849e+00  1.16124e+00  5.96061e-01  1.69849e+00  5.94529e-01  1.01226e+00  1.24721e+00 
 1.24971e+00  1.02055e+00  6.05962e-01  6.07504e-01  1.70328e+00  1.17513e+00  6.07504e-01  1.70328e+00  6.05962e-01  1.02055e+00  1.24971e+00 
 1.25185e+00  1.02823e+00  6.16714e-01  6.18265e-01  1.70755e+00  1.18751e+00  6.18265e-01  1.70755e+00  6.16714e-01  1.02823e+00  1.25185e+00 
 1.25363e+00  1.03534e+00  6.26826e-01  6.28385e-01  1.71132e+00  1.19849e+00  6.28385e-01  1.71132e+00  6.26826e-01  1.03534e+00  1.25363e+00 
 1.25510e+00  1.04191e+00  6.36337e-01  6.37901e-01  1.71462e+00  1.20820e+00  6.37901e-01  1.71462e+00  6.36337e-01  1.04191e+00  1.25510e+00 
 1.25625e+00  1.04799e+00  6.45281e-01  6.46851e-01  1.71749e+00  1.21670e+00  6.46851e-01  1.71749e+00  6.45281e-01  1.04799e+00  1.25625e+00 
 1.25712e+00  1.05359e+00  6.53691e-01  6.55266e-01  1.71996e+00  1.22411e+00  6.55266e-01  1.71996e+00  6.53691e-01  1.05359e+00  1.25712e+00 
 1.25772e+00  1.05875e+00  6.61600e-01  6.63178e-01  1.72204e+00  1.23049e+00  6.63178e-01  1.72204e+00  6.61600e-01  1.05875e+00  1.25772e+00 
 1.25807e+00  1.06350e+00  6.69035e-01  6.70616e-01  1.72376e+00  1.23593e+00  6.70616e-01  1.72376e+00  6.69035e-01  1.06350e+00  1.25807e+00 
 1.25818e+00  1.06786e+00  6.76025e-01  6.77608e-01  1.72515e+00  1.24049e+00  6.77608e-01  1.72515e+00  6.76025e-01  1.06786e+00  1.25818e+00 
 1.25808e+00  1.07185e+00  6.82595e-01  6.84178e-01  1.72623e+00  1.24424e+00  6.84178e-01  1.72623e+00  6.82595e-01  1.07185e+00  1.25808e+00 
 1.25777e+00  1.07550e+00  6.88768e-01  6.90352e-01  1.72702e+00  1.24725e+00  6.90352e-01  1.72702e+00  6.88768e-01  1.07550e+00  1.25777e+00 
 1.25726e+00  1.07882e+00  6.94568e-01  6.96151e-01  1.72753e+00  1.24956e+00  6.96151e-01  1.72753e+00  6.94568e-01  1.07882e+00  1.25726e+00 
 1.25658e+00  1.08184e+00  7.00014e-01  7.01597e-01  1.72779e+00  1.25123e+00  7.01597e-01  1.72779e+00  7.00014e-01  1.08184e+00  1.25658e+00 
 1.25573e+00  1.08457e+00  7.05127e-01  7.06708e-01  1.72781e+00  1.25230e+00  7.06708e-01  1.72781e+00  7.05127e-01  1.08457e+00  1.25573e+00 
 1.25473e+00  1.08703e+00  7.09925e-01  7.11504e-01  1.72761e+00  1.25283e+00  7.11504e-01  1.72761e+00  7.09925e-01  1.08703e+00  1.25473e+00 
 1.25357e+00  1.08924e+00  7.14426e-01  7.16002e-01  1.72719e+00  1.25284e+00  7.16002e-01  1.72719e+00  7.14426e-01  1.08924e+00  1.25357e+00 
 1.25228e+00  1.09121e+00  7.18644e-01  7.20217e-01  1.72658e+00  1.25239e+00  7.20217e-01  1.72658e+00  7.18644e-01  1.09121e+00  1.25228e+00 
 1.25087e+00  1.09295e+00  7.22597e-01  7.24166e-01  1.72579e+00  1.25150e+00  7.24166e-01  1.72579e+00  7.22597e-01  1.09295e+00  1.25087e+00 
 1.24933e+00  1.09448e+00  7.26297e-01  7.27862e-01  1.72482e+00  1.25021e+00  7.27862e-01  1.72482e+00  7.26297e-01  1.09448e+00  1.24933e+00 
 1.24768e+00  1.09581e+00  7.29759e-01  7.31320e-01  1.72370e+00  1.24855e+00  7.31320e-01  1.72370e+00  7.29759e-01  1.09581e+00  1.24768e+00 
 1.24767e+00  1.09582e+00  7.29792e-01  7.31353e-01  1.72368e+00  1.24853e+00  7.31353e-01  1.72368e+00  7.29792e-01  1.09582e+00  1.24767e+00 
 1.24614e+00  1.09714e+00  7.33173e-01  7.34729e-01  1.72262e+00  1.24543e+00  7.34729e-01  1.72262e+00  7.33173e-01  1.09714e+00  1.24614e+00 
 1.24449e+00  1.09828e+00  7.36366e-01  7.37917e-01  1.72139e+00  1.24200e+00  7.37917e-01  1.72139e+00  7.36366e-01  1.09828e+00  1.24449e+00 
 1.24273e+00  1.09924e+00  7.39346e-01  7.40891e-01  1.72001e+00  1.23831e+00  7.40891e-01  1.72001e+00  7.39346e-01  1.09924e+00  1.24273e+00 
 1.24087e+00  1.10003e+00  7.42123e-01  7.43663e-01  1.71849e+00  1.23438e+00  7.43663e-01  1.71849e+00  7.42123e-01  1.10003e+00  1.24087e+00 
 1.23891e+00  1.10066e+00  7.44708e-01  7.46242e-01  1.71684e+00  1.23021e+00  7.46242e-01  1.71684e+00  7.44708e-01  1.10066e+00  1.23891e+00 
 1.23687e+00  1.10113e+00  7.47110e-01  7.48638e-01  1.71506e+00  1.22584e+00  7.48638e-01  1.71506e+00  7.47110e-01  1.10113e+00  1.23687e+00 
 1.23474e+00  1.10146e+00  7.49338e-01  7.50859e-01  1.71317e+00  1.22128e+00  7.50859e-01  1.71317e+00  7.49338e-01  1.10146e+00  1.23474e+00 
 1.23254e+00  1.10164e+00  7.51400e-01  7.52914e-01  1.71117e+00  1.21655e+00  7.52914e-01  1.71117e+00  7.51400e-01  1.10164e+00  1.23254e+00 
 1.23026e+00  1.10170e+00  7.53305e-01  7.54812e-01  1.70906e+00  1.21165e+00  7.54812e-01  1.70906e+00  7.53305e-01  1.10170e+00  1.23026e+00 
 1.22791e+00  1.10164e+00  7.55059e-01  7.56559e-01  1.70686e+00  1.20661e+00  7.56559e-01  1.70686e+00  7.55059e-01  1.10164e+00  1.22791e+00 
 1.22550e+00  1.10145e+00  7.56670e-01  7.58163e-01  1.70457e+00  1.20144e+00  7.58163e-01  1.70457e+00  7.56670e-01  1.10145e+00  1.22550e+00 
 1.22304e+00  1.10116e+00  7.58146e-01  7.59630e-01  1.70219e+00  1.19615e+00  7.59630e-01  1.70219e+00  7.58146e-01  1.10116e+00  1.22304e+00 
 1.22052e+00  1.10076e+00  7.59491e-01  7.60968e-01  1.69973e+00  1.19075e+00  7.60968e-01  1.69973e+00  7.59491e-01  1.10076e+00  1.22052e+00 
 1.21795e+00  1.10026e+00  7.60713e-01  7.62182e-01  1.69720e+00  1.18525e+00  7.62182e-01  1.69720e+00  7.60713e-01  1.10026e+00  1.21795e+00 
 1.21533e+00  1.09966e+00  7.61816e-01  7.63277e-01  1.69459e+00  1.17966e+00  7.63277e-01  1.69459e+00  7.61816e-01  1.09966e+00  1.21533e+00 
 0.00000e+00  0.00000e+00  3.83346e-07  6.20447e-04  1.30566e+00  3.25442e-05  6.20447e-04  1.30566e+00  3.83346e-07  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  3.68899e-02  3.76942e-02  1.32504e+00  8.40629e-02  3.76942e-02  1.32504e+00  3.68899e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  7.49269e-02  7.58911e-02  1.34672e+00  1.70203e-01  7.58911e-02  1.34672e+00  7.49269e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  1.12368e-01  1.13472e-01  1.36881e+00  2.54225e-01  1.13472e-01  1.36881e+00  1.12368e-01  0.00000e+00  0.00000e+00 
 0.00000e+00  6.05902e-01  1.14388e-01  1.15498e-01  1.37001e+00  2.58731e-01  1.15498e-01  1.37001e+00  1.14388e-01  6.05902e-01  0.00000e+00 
 0.00000e+00  6.33810e-01  1.48935e-01  1.50158e-01  1.39112e+00  3.34726e-01  1.50158e-01  1.39112e+00  1.48935e-01  6.33810e-01  0.00000e+00 
 0.00000e+00  6.62108e-01  1.83915e-01  1.85243e-01  1.41254e+00  4.10776e-01  1.85243e-01  1.41254e+00  1.83915e-01  6.62108e-01  0.00000e+00 
 0.00000e+00  6.88855e-01  2.17019e-01  2.18440e-01  1.43272e+00  4.81711e-01  2.18440e-01  1.43272e+00  2.17019e-01  6.88855e-01  0.00000e+00 
 0.00000e+00  7.13921e-01  2.48147e-01  2.49651e-01  1.45150e+00  5.47311e-01  2.49651e-01  1.45150e+00  2.48147e-01  7.13921e-01  0.00000e+00 
 0.00000e+00  7.37278e-01  2.77294e-01  2.78870e-01  1.46883e+00  6.07609e-01  2.78870e-01  1.46883e+00  2.77294e-01  7.37278e-01  0.00000e+00 
 0.00000e+00  7.58953e-01  3.04512e-01  3.06152e-01  1.48471e+00  6.62785e-01  3.06152e-01  1.48471e+00  3.04512e-01  7.58953e-01  0.00000e+00 
 0.00000e+00  7.79012e-01  3.29883e-01  3.31581e-01  1.49920e+00  7.13104e-01  3.31581e-01  1.49920e+00  3.29883e-01  7.79012e-01  0.00000e+00 
 0.00000e+00  7.97538e-01  3.53508e-01  3.55256e-01  1.51235e+00  7.58869e-01  3.55256e-01  1.51235e+00  3.53508e-01  7.97538e-01  0.00000e+00 
 0.00000e+00  8.14621e-01  3.75494e-01  3.77286e-01  1.52425e+00  8.00397e-01  3.77286e-01  1.52425e+00  3.75494e-01  8.14621e-01  0.00000e+00 
