PdfType: replica
Format: lhagrid1
---
5.0000e-02 5.9596e-02 6.9192e-02 7.8788e-02 8.8384e-02 9.7980e-02 1.0758e-01 1.1717e-01 1.2677e-01 1.3636e-01 1.4596e-01 1.5556e-01 1.6515e-01 1.7475e-01 1.8434e-01 1.9394e-01 2.0354e-01 2.1313e-01 2.2273e-01 2.3232e-01 2.4192e-01 2.5152e-01 2.6111e-01 2.7071e-01 2.8030e-01 2.8990e-01 2.9949e-01 3.0909e-01 3.1869e-01 3.2828e-01 3.3788e-01 3.4747e-01 3.5707e-01 3.6667e-01 3.7626e-01 3.8586e-01 3.9545e-01 4.0505e-01 4.1465e-01 4.2424e-01 4.3384e-01 4.4343e-01 4.5303e-01 4.6263e-01 4.7222e-01 4.8182e-01 4.9141e-01 5.0101e-01 5.1061e-01 5.2020e-01 5.2980e-01 5.3939e-01 5.4899e-01 5.5859e-01 5.6818e-01 5.7778e-01 5.8737e-01 5.9697e-01 6.0657e-01 6.1616e-01 6.2576e-01 6.3535e-01 6.4495e-01 6.5455e-01 6.6414e-01 6.7374e-01 6.8333e-01 6.9293e-01 7.0253e-01 7.1212e-01 7.2172e-01 7.3131e-01 7.4091e-01 7.5051e-01 7.6010e-01 7.6970e-01 7.7929e-01 7.8889e-01 7.9848e-01 8.0808e-01 8.1768e-01 8.2727e-01 8.3687e-01 8.4646e-01 8.5606e-01 8.6566e-01 8.7525e-01 8.8485e-01 8.9444e-01 9.0404e-01 9.1364e-01 9.2323e-01 9.3283e-01 9.4242e-01 9.5202e-01 9.6162e-01 9.7121e-01 9.8081e-01 9.9040e-01 1.0000e+00
1.0000e+00 1.1242e+00 1.2638e+00 1.4208e+00 1.4300e+00 1.5973e+00 1.7957e+00 2.0188e+00 2.2695e+00 2.5514e+00 2.8683e+00 3.2246e+00 3.6251e+00 4.0754e+00 4.3000e+00 4.5816e+00 5.1507e+00 5.7904e+00 6.5097e+00 7.3182e+00 8.2272e+00 9.2491e+00 1.0398e+01 1.1690e+01 1.3141e+01 1.4774e+01 1.6609e+01 1.8672e+01 2.0991e+01 2.3598e+01 2.6529e+01 2.9825e+01 3.3529e+01 3.7694e+01 4.2376e+01 4.7639e+01 5.3557e+01 6.0209e+01 6.7688e+01 7.6095e+01 8.5547e+01 9.6172e+01 1.0812e+02 1.2155e+02 1.3664e+02 1.5362e+02 1.7270e+02 1.7290e+02 1.9415e+02 2.1826e+02 2.4538e+02 2.7585e+02 3.1012e+02 3.4864e+02 3.9194e+02 4.4062e+02 4.9535e+02 5.5688e+02 6.2605e+02 7.0381e+02 7.9123e+02 8.8951e+02 1.0000e+03
-5 -4 -3 -2 -1 21  1  2  3  4  5
 0.00000e+00  0.00000e+00  3.02057e-03  2.20333e-05  1.10017e+00  6.50753e-05  2.20333e-05  1.10017e+00  3.02057e-03  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  4.68083e-02  4.28940e-02  1.13522e+00  9.75411e-02  4.28940e-02  1.13522e+00  4.68083e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  9.30422e-02  8.83171e-02  1.17329e+00  1.99961e-01  8.83171e-02  1.17329e+00  9.30422e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  1.39295e-01  1.33847e-01  1.21186e+00  3.01535e-01  1.33847e-01  1.21186e+00  1.39295e-01  0.00000e+00  0.00000e+00 
 0.00000e+00  5.54007e-01  1.41808e-01  1.36322e-01  1.21396e+00  3.07022e-01  1.36322e-01  1.21396e+00  1.41808e-01  5.54007e-01  0.00000e+00 
 0.00000e+00  5.93608e-01  1.84804e-01  1.78719e-01  1.25018e+00  3.99431e-01  1.78719e-01  1.25018e+00  1.84804e-01  5.93608e-01  0.00000e+00 
 0.00000e+00  6.34090e-01  2.28798e-01  2.22134e-01  1.28731e+00  4.92966e-01  2.22134e-01  1.28731e+00  2.28798e-01  6.34090e-01  0.00000e+00 
 0.00000e+00  6.72692e-01  2.70824e-01  2.63632e-01  1.32275e+00  5.81111e-01  2.63632e-01  1.32275e+00  2.70824e-01  6.72692e-01  0.00000e+00 
 0.00000e+00  7.09206e-01  3.10672e-01  3.02998e-01  1.35627e+00  6.63389e-01  3.02998e-01  1.35627e+00  3.10672e-01  7.09206e-01  0.00000e+00 
 0.00000e+00  7.43556e-01  3.48271e-01  3.40153e-01  1.38777e+00  7.39682e-01  3.40153e-01  1.38777e+00  3.48271e-01  7.43556e-01  0.00000e+00 
 0.00000e+00  7.75755e-01  3.83630e-01  3.75105e-01  1.41725e+00  8.10085e-01  3.75105e-01  1.41725e+00  3.83630e-01  7.75755e-01  0.00000e+00 
 0.00000e+00  8.05861e-01  4.16813e-01  4.07913e-01  1.44474e+00  8.74821e-01  4.07913e-01  1.44474e+00  4.16813e-01  8.05861e-01  0.00000e+00 
 0.00000e+00  8.33963e-01  4.47910e-01  4.38664e-01  1.47033e+00  9.34181e-01  4.38664e-01  1.47033e+00  4.47910e-01  8.33963e-01  0.00000e+00 
 0.00000e+00  8.60164e-01  4.77029e-01  4.67462e-01  1.49411e+00  9.88492e-01  4.67462e-01  1.49411e+00  4.77029e-01  8.60164e-01  0.00000e+00 
 1.24634e+00  8.71566e-01  4.89741e-01  4.80036e-01  1.50442e+00  1.01178e+00  4.80036e-01  1.50442e+00  4.89741e-01  8.71566e-01  1.24634e+00 
 1.25506e+00  8.85000e-01  5.04688e-01  4.94827e-01  1.51661e+00  1.03892e+00  4.94827e-01  1.51661e+00  5.04688e-01  8.85000e-01  1.25506e+00 
 1.27027e+00  9.08565e-01  5.30998e-01  5.20866e-01  1.53792e+00  1.08575e+00  5.20866e-01  1.53792e+00  5.30998e-01  9.08565e-01  1.27027e+00 
 1.28437e+00  9.30606e-01  5.55724e-01  5.45338e-01  1.55776e+00  1.12858e+00  5.45338e-01  1.55776e+00  5.55724e-01  9.30606e-01  1.28437e+00 
 1.29741e+00  9.51208e-01  5.78952e-01  5.68330e-01  1.57621e+00  1.16767e+00  5.68330e-01  1.57621e+00  5.78952e-01  9.51208e-01  1.29741e+00 
 1.30945e+00  9.70454e-01  6.00767e-01  5.89924e-01  1.59337e+00  1.20328e+00  5.89924e-01  1.59337e+00  6.00767e-01  9.70454e-01  1.30945e+00 
 1.32053e+00  9.88425e-01  6.21254e-01  6.10204e-01  1.60929e+00  1.23565e+00  6.10204e-01  1.60929e+00  6.21254e-01  9.88425e-01  1.32053e+00 
 1.33072e+00  1.00520e+00  6.40491e-01  6.29249e-01  1.62406e+00  1.26501e+00  6.29249e-01  1.62406e+00  6.40491e-01  1.00520e+00  1.33072e+00 
 1.34007e+00  1.02085e+00  6.58554e-01  6.47132e-01  1.63775e+00  1.29158e+00  6.47132e-01  1.63775e+00  6.58554e-01  1.02085e+00  1.34007e+00 
 1.34862e+00  1.03546e+00  6.75517e-01  6.63926e-01  1.65043e+00  1.31558e+00  6.63926e-01  1.65043e+00  6.75517e-01  1.03546e+00  1.34862e+00 
 1.35644e+00  1.04907e+00  6.91445e-01  6.79697e-01  1.66216e+00  1.33718e+00  6.79697e-01  1.66216e+00  6.91445e-01  1.04907e+00  1.35644e+00 
 1.36356e+00  1.06177e+00  7.06405e-01  6.94508e-01  1.67300e+00  1.35657e+00  6.94508e-01  1.67300e+00  7.06405e-01  1.06177e+00  1.36356e+00 
 1.37002e+00  1.07359e+00  7.20454e-01  7.08420e-01  1.68301e+00  1.37392e+00  7.08420e-01  1.68301e+00  7.20454e-01  1.07359e+00  1.37002e+00 
 1.37588e+00  1.08461e+00  7.33650e-01  7.21487e-01  1.69224e+00  1.38939e+00  7.21487e-01  1.69224e+00  7.33650e-01  1.08461e+00  1.37588e+00 
 1.38117e+00  1.09487e+00  7.46045e-01  7.33761e-01  1.70074e+00  1.40311e+00  7.33761e-01  1.70074e+00  7.46045e-01  1.09487e+00  1.38117e+00 
 1.38593e+00  1.10442e+00  7.57688e-01  7.45291e-01  1.70856e+00  1.41521e+00  7.45291e-01  1.70856e+00  7.57688e-01  1.10442e+00  1.38593e+00 
 1.39018e+00  1.11330e+00  7.68625e-01  7.56121e-01  1.71574e+00  1.42583e+00  7.56121e-01  1.71574e+00  7.68625e-01  1.11330e+00  1.39018e+00 
 1.39397e+00  1.12156e+00  7.78898e-01  7.66296e-01  1.72232e+00  1.43507e+00  7.66296e-01  1.72232e+00  7.78898e-01  1.12156e+00  1.39397e+00 
 1.39732e+00  1.12923e+00  7.88547e-01  7.75852e-01  1.72833e+00  1.44304e+00  7.75852e-01  1.72833e+00  7.88547e-01  1.12923e+00  1.39732e+00 
 1.40026e+00  1.13635e+00  7.97610e-01  7.84829e-01  1.73382e+00  1.44983e+00  7.84829e-01  1.73382e+00  7.97610e-01  1.13635e+00  1.40026e+00 
 1.40282e+00  1.14295e+00  8.06121e-01  7.93260e-01  1.73882e+00  1.45554e+00  7.93260e-01  1.73882e+00  8.06121e-01  1.14295e+00  1.40282e+00 
 1.40502e+00  1.14907e+00  8.14113e-01  8.01177e-01  1.74335e+00  1.46025e+00  8.01177e-01  1.74335e+00  8.14113e-01  1.14907e+00  1.40502e+00 
 1.40689e+00  1.15473e+00  8.21616e-01  8.08610e-01  1.74745e+00  1.46404e+00  8.08610e-01  1.74745e+00  8.21616e-01  1.15473e+00  1.40689e+00 
 1.40844e+00  1.15996e+00  8.28659e-01  8.15588e-01  1.75114e+00  1.46696e+00  8.15588e-01  1.75114e+00  8.28659e-01  1.15996e+00  1.40844e+00 
 1.40970e+00  1.16479e+00  8.35267e-01  8.22136e-01  1.75445e+00  1.46910e+00  8.22136e-01  1.75445e+00  8.35267e-01  1.16479e+00  1.40970e+00 
 1.41069e+00  1.16924e+00  8.41466e-01  8.28278e-01  1.75740e+00  1.47051e+00  8.28278e-01  1.75740e+00  8.41466e-01  1.16924e+00  1.41069e+00 
 1.41141e+00  1.17333e+00  8.47279e-01  8.34039e-01  1.76001e+00  1.47125e+00  8.34039e-01  1.76001e+00  8.47279e-01  1.17333e+00  1.41141e+00 
 1.41190e+00  1.17709e+00  8.52727e-01  8.39439e-01  1.76230e+00  1.47136e+00  8.39439e-01  1.76230e+00  8.52727e-01  1.17709e+00  1.41190e+00 
 1.41216e+00  1.18053e+00  8.57831e-01  8.44499e-01  1.76429e+00  1.47091e+00  8.44499e-01  1.76429e+00  8.57831e-01  1.18053e+00  1.41216e+00 
 1.41220e+00  1.18367e+00  8.62610e-01  8.49237e-01  1.76600e+00  1.46992e+00  8.49237e-01  1.76600e+00  8.62610e-01  1.18367e+00  1.41220e+00 
 1.41205e+00  1.18653e+00  8.67082e-01  8.53671e-01  1.76745e+00  1.46844e+00  8.53671e-01  1.76745e+00  8.67082e-01  1.18653e+00  1.41205e+00 
 1.41171e+00  1.18912e+00  8.71263e-01  8.57817e-01  1.76865e+00  1.46651e+00  8.57817e-01  1.76865e+00  8.71263e-01  1.18912e+00  1.41171e+00 
 1.41120e+00  1.19146e+00  8.75169e-01  8.61691e-01  1.76961e+00  1.46417e+00  8.61691e-01  1.76961e+00  8.75169e-01  1.19146e+00  1.41120e+00 
 1.41120e+00  1.19148e+00  8.75206e-01  8.61729e-01  1.76962e+00  1.46415e+00  8.61729e-01  1.76962e+00  8.75206e-01  1.19148e+00  1.41120e+00 
 1.41076e+00  1.19378e+00  8.79016e-01  8.65510e-01  1.77057e+00  1.46012e+00  8.65510e-01  1.77057e+00  8.79016e-01  1.19378e+00  1.41076e+00 
 1.41014e+00  1.19586e+00  8.82607e-01  8.69076e-01  1.77130e+00  1.45574e+00  8.69076e-01  1.77130e+00  8.82607e-01  1.19586e+00  1.41014e+00 
 1.40936e+00  1.19772e+00  8.85954e-01  8.72399e-01  1.77183e+00  1.45107e+00  8.72399e-01  1.77183e+00  8.85954e-01  1.19772e+00  1.40936e+00 
