 1.37121e+00  9.98312e-01  3.72701e-01  3.62415e-01  1.97308e+00  7.93726e-01  3.62415e-01  1.97308e+00  3.72701e-01  9.98312e-01  1.37121e+00 
 1.37723e+00  1.01355e+00  3.95101e-01  3.84946e-01  1.98170e+00  8.36153e-01  3.84946e-01  1.98170e+00  3.95101e-01  1.01355e+00  1.37723e+00 
 1.38293e+00  1.02801e+00  4.16452e-01  4.06435e-01  1.98973e+00  8.75633e-01  4.06435e-01  1.98973e+00  4.16452e-01  1.02801e+00  1.38293e+00 
 1.38831e+00  1.04171e+00  4.36780e-01  4.26910e-01  1.99716e+00  9.12306e-01  4.26910e-01  1.99716e+00  4.36780e-01  1.04171e+00  1.38831e+00 
 1.39334e+00  1.05465e+00  4.56118e-01  4.46402e-01  2.00401e+00  9.46317e-01  4.46402e-01  2.00401e+00  4.56118e-01  1.05465e+00  1.39334e+00 
 1.39801e+00  1.06687e+00  4.74504e-01  4.64946e-01  2.01029e+00  9.77813e-01  4.64946e-01  2.01029e+00  4.74504e-01  1.06687e+00  1.39801e+00 
 1.40232e+00  1.07838e+00  4.91977e-01  4.82582e-01  2.01601e+00  1.00694e+00  4.82582e-01  2.01601e+00  4.91977e-01  1.07838e+00  1.40232e+00 
 1.40627e+00  1.08922e+00  5.08576e-01  4.99349e-01  2.02120e+00  1.03384e+00  4.99349e-01  2.02120e+00  5.08576e-01  1.08922e+00  1.40627e+00 
 1.40987e+00  1.09941e+00  5.24341e-01  5.15285e-01  2.02587e+00  1.05865e+00  5.15285e-01  2.02587e+00  5.24341e-01  1.09941e+00  1.40987e+00 
 1.41312e+00  1.10898e+00  5.39313e-01  5.30430e-01  2.03006e+00  1.08151e+00  5.30430e-01  2.03006e+00  5.39313e-01  1.10898e+00  1.41312e+00 
 1.41605e+00  1.11796e+00  5.53529e-01  5.44822e-01  2.03378e+00  1.10253e+00  5.44822e-01  2.03378e+00  5.53529e-01  1.11796e+00  1.41605e+00 
 1.41865e+00  1.12638e+00  5.67027e-01  5.58497e-01  2.03706e+00  1.12183e+00  5.58497e-01  2.03706e+00  5.67027e-01  1.12638e+00  1.41865e+00 
 1.42094e+00  1.13426e+00  5.79843e-01  5.71492e-01  2.03992e+00  1.13954e+00  5.71492e-01  2.03992e+00  5.79843e-01  1.13426e+00  1.42094e+00 
 1.42294e+00  1.14164e+00  5.92011e-01  5.83840e-01  2.04238e+00  1.15575e+00  5.83840e-01  2.04238e+00  5.92011e-01  1.14164e+00  1.42294e+00 
 1.42466e+00  1.14853e+00  6.03565e-01  5.95575e-01  2.04446e+00  1.17056e+00  5.95575e-01  2.04446e+00  6.03565e-01  1.14853e+00  1.42466e+00 
 1.42611e+00  1.15498e+00  6.14536e-01  6.06727e-01  2.04619e+00  1.18406e+00  6.06727e-01  2.04619e+00  6.14536e-01  1.15498e+00  1.42611e+00 
 1.42730e+00  1.16098e+00  6.24954e-01  6.17326e-01  2.04758e+00  1.19634e+00  6.17326e-01  2.04758e+00  6.24954e-01  1.16098e+00  1.42730e+00 
 1.42825e+00  1.16658e+00  6.34848e-01  6.27401e-01  2.04866e+00  1.20749e+00  6.27401e-01  2.04866e+00  6.34848e-01  1.16658e+00  1.42825e+00 
 1.42897e+00  1.17179e+00  6.44243e-01  6.36978e-01  2.04944e+00  1.21757e+00  6.36978e-01  2.04944e+00  6.44243e-01  1.17179e+00  1.42897e+00 
 1.42947e+00  1.17664e+00  6.53166e-01  6.46081e-01  2.04993e+00  1.22666e+00  6.46081e-01  2.04993e+00  6.53166e-01  1.17664e+00  1.42947e+00 
 1.42977e+00  1.18113e+00  6.61640e-01  6.54737e-01  2.05016e+00  1.23482e+00  6.54737e-01  2.05016e+00  6.61640e-01  1.18113e+00  1.42977e+00 
 1.42987e+00  1.18530e+00  6.69689e-01  6.62965e-01  2.05014e+00  1.24211e+00  6.62965e-01  2.05014e+00  6.69689e-01  1.18530e+00  1.42987e+00 
 1.42979e+00  1.18915e+00  6.77334e-01  6.70789e-01  2.04989e+00  1.24860e+00  6.70789e-01  2.04989e+00  6.77334e-01  1.18915e+00  1.42979e+00 
 1.42953e+00  1.19271e+00  6.84595e-01  6.78229e-01  2.04941e+00  1.25433e+00  6.78229e-01  2.04941e+00  6.84595e-01  1.19271e+00  1.42953e+00 
 1.42911e+00  1.19598e+00  6.91491e-01  6.85303e-01  2.04873e+00  1.25935e+00  6.85303e-01  2.04873e+00  6.91491e-01  1.19598e+00  1.42911e+00 
 1.42853e+00  1.19900e+00  6.98041e-01  6.92029e-01  2.04785e+00  1.26372e+00  6.92029e-01  2.04785e+00  6.98041e-01  1.19900e+00  1.42853e+00 
 1.42780e+00  1.20176e+00  7.04261e-01  6.98425e-01  2.04678e+00  1.26747e+00  6.98425e-01  2.04678e+00  7.04261e-01  1.20176e+00  1.42780e+00 
 1.42694e+00  1.20428e+00  7.10168e-01  7.04506e-01  2.04555e+00  1.27064e+00  7.04506e-01  2.04555e+00  7.10168e-01  1.20428e+00  1.42694e+00 
 1.42595e+00  1.20657e+00  7.15777e-01  7.10289e-01  2.04415e+00  1.27328e+00  7.10289e-01  2.04415e+00  7.15777e-01  1.20657e+00  1.42595e+00 
 1.42483e+00  1.20866e+00  7.21102e-01  7.15786e-01  2.04260e+00  1.27542e+00  7.15786e-01  2.04260e+00  7.21102e-01  1.20866e+00  1.42483e+00 
 1.42360e+00  1.21054e+00  7.26157e-01  7.21013e-01  2.04090e+00  1.27708e+00  7.21013e-01  2.04090e+00  7.26157e-01  1.21054e+00  1.42360e+00 
 1.42226e+00  1.21222e+00  7.30956e-01  7.25981e-01  2.03907e+00  1.27831e+00  7.25981e-01  2.03907e+00  7.30956e-01  1.21222e+00  1.42226e+00 
 1.42224e+00  1.21224e+00  7.31002e-01  7.26029e-01  2.03905e+00  1.27832e+00  7.26029e-01  2.03905e+00  7.31002e-01  1.21224e+00  1.42224e+00 
 1.42102e+00  1.21392e+00  7.35683e-01  7.30876e-01  2.03732e+00  1.27793e+00  7.30876e-01  2.03732e+00  7.35683e-01  1.21392e+00  1.42102e+00 
 1.41968e+00  1.21543e+00  7.40172e-01  7.35531e-01  2.03544e+00  1.27719e+00  7.35531e-01  2.03544e+00  7.40172e-01  1.21543e+00  1.41968e+00 
 1.41823e+00  1.21677e+00  7.44430e-01  7.39955e-01  2.03343e+00  1.27612e+00  7.39955e-01  2.03343e+00  7.44430e-01  1.21677e+00  1.41823e+00 
 1.41667e+00  1.21793e+00  7.48469e-01  7.44158e-01  2.03130e+00  1.27475e+00  7.44158e-01  2.03130e+00  7.48469e-01  1.21793e+00  1.41667e+00 
 1.41502e+00  1.21894e+00  7.52297e-01  7.48149e-01  2.02905e+00  1.27309e+00  7.48149e-01  2.02905e+00  7.52297e-01  1.21894e+00  1.41502e+00 
 1.41328e+00  1.21979e+00  7.55923e-01  7.51938e-01  2.02669e+00  1.27116e+00  7.51938e-01  2.02669e+00  7.55923e-01  1.21979e+00  1.41328e+00 
 1.41145e+00  1.22050e+00  7.59358e-01  7.55533e-01  2.02423e+00  1.26898e+00  7.55533e-01  2.02423e+00  7.59358e-01  1.22050e+00  1.41145e+00 
 1.40954e+00  1.22107e+00  7.62608e-01  7.58943e-01  2.02167e+00  1.26656e+00  7.58943e-01  2.02167e+00  7.62608e-01  1.22107e+00  1.40954e+00 
 1.40755e+00  1.22151e+00  7.65682e-01  7.62176e-01  2.01902e+00  1.26393e+00  7.62176e-01  2.01902e+00  7.65682e-01  1.22151e+00  1.40755e+00 
 1.40549e+00  1.22182e+00  7.68587e-01  7.65239e-01  2.01629e+00  1.26110e+00  7.65239e-01  2.01629e+00  7.68587e-01  1.22182e+00  1.40549e+00 
 1.40336e+00  1.22202e+00  7.71331e-01  7.68139e-01  2.01347e+00  1.25808e+00  7.68139e-01  2.01347e+00  7.71331e-01  1.22202e+00  1.40336e+00 
 1.40117e+00  1.22210e+00  7.73921e-01  7.70884e-01  2.01058e+00  1.25489e+00  7.70884e-01  2.01058e+00  7.73921e-01  1.22210e+00  1.40117e+00 
 1.39892e+00  1.22207e+00  7.76362e-01  7.73479e-01  2.00762e+00  1.25153e+00  7.73479e-01  2.00762e+00  7.76362e-01  1.22207e+00  1.39892e+00 
 1.39661e+00  1.22193e+00  7.78662e-01  7.75932e-01  2.00459e+00  1.24801e+00  7.75932e-01  2.00459e+00  7.78662e-01  1.22193e+00  1.39661e+00 
 1.39425e+00  1.22170e+00  7.80826e-01  7.78247e-01  2.00149e+00  1.24436e+00  7.78247e-01  2.00149e+00  7.80826e-01  1.22170e+00  1.39425e+00 
 0.00000e+00  0.00000e+00  1.36769e-02  3.27975e-04  1.77688e+00  1.15847e-04  3.27975e-04  1.77688e+00  1.36769e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  4.17553e-02  2.81081e-02  1.77519e+00  6.69209e-02  2.81081e-02  1.77519e+00  4.17553e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  7.27187e-02  5.89065e-02  1.77879e+00  1.38968e-01  5.89065e-02  1.77879e+00  7.27187e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  1.04509e-01  9.06313e-02  1.78528e+00  2.11566e-01  9.06313e-02  1.78528e+00  1.04509e-01  0.00000e+00  0.00000e+00 
 0.00000e+00  7.66574e-01  1.06254e-01  9.23749e-02  1.78569e+00  2.15513e-01  9.23749e-02  1.78569e+00  1.06254e-01  7.66574e-01  0.00000e+00 
 0.00000e+00  7.84543e-01  1.36019e-01  1.22151e-01  1.79358e+00  2.82739e-01  1.22151e-01  1.79358e+00  1.36019e-01  7.84543e-01  0.00000e+00 
 0.00000e+00  8.03825e-01  1.66951e-01  1.53149e-01  1.80269e+00  3.51420e-01  1.53149e-01  1.80269e+00  1.66951e-01  8.03825e-01  0.00000e+00 
 0.00000e+00  8.22850e-01  1.96873e-01  1.83182e-01  1.81200e+00  4.16655e-01  1.83182e-01  1.81200e+00  1.96873e-01  8.22850e-01  0.00000e+00 
 0.00000e+00  8.41284e-01  2.25538e-01  2.11991e-01  1.82113e+00  4.77965e-01  2.11991e-01  1.82113e+00  2.25538e-01  8.41284e-01  0.00000e+00 
 0.00000e+00  8.58927e-01  2.52818e-01  2.39445e-01  1.82986e+00  5.35165e-01  2.39445e-01  1.82986e+00  2.52818e-01  8.58927e-01  0.00000e+00 
 0.00000e+00  8.75672e-01  2.78667e-01  2.65490e-01  1.83805e+00  5.88251e-01  2.65490e-01  1.83805e+00  2.78667e-01  8.75672e-01  0.00000e+00 
 0.00000e+00  8.91466e-01  3.03085e-01  2.90122e-01  1.84561e+00  6.37328e-01  2.90122e-01  1.84561e+00  3.03085e-01  8.91466e-01  0.00000e+00 
 0.00000e+00  9.06296e-01  3.26104e-01  3.13369e-01  1.85252e+00  6.82568e-01  3.13369e-01  1.85252e+00  3.26104e-01  9.06296e-01  0.00000e+00 
 0.00000e+00  9.20174e-01  3.47775e-01  3.35280e-01  1.85875e+00  7.24174e-01  3.35280e-01  1.85875e+00  3.47775e-01  9.20174e-01  0.00000e+00 
 1.20050e+00  9.26221e-01  3.57271e-01  3.44888e-01  1.86138e+00  7.42085e-01  3.44888e-01  1.86138e+00  3.57271e-01  9.26221e-01  1.20050e+00 
 1.20338e+00  9.33421e-01  3.68405e-01  3.56157e-01  1.86466e+00  7.63103e-01  3.56157e-01  1.86466e+00  3.68405e-01  9.33421e-01  1.20338e+00 
 1.20839e+00  9.46061e-01  3.88079e-01  3.76084e-01  1.87023e+00  7.99519e-01  3.76084e-01  1.87023e+00  3.88079e-01  9.46061e-01  1.20839e+00 
 1.21299e+00  9.57881e-01  4.06656e-01  3.94921e-01  1.87518e+00  8.33001e-01  3.94921e-01  1.87518e+00  4.06656e-01  9.57881e-01  1.21299e+00 
 1.21717e+00  9.68912e-01  4.24186e-01  4.12715e-01  1.87953e+00  8.63725e-01  4.12715e-01  1.87953e+00  4.24186e-01  9.68912e-01  1.21717e+00 
 1.22094e+00  9.79188e-01  4.40719e-01  4.29516e-01  1.88332e+00  8.91868e-01  4.29516e-01  1.88332e+00  4.40719e-01  9.79188e-01  1.22094e+00 
 1.22431e+00  9.88744e-01  4.56308e-01  4.45376e-01  1.88656e+00  9.17601e-01  4.45376e-01  1.88656e+00  4.56308e-01  9.88744e-01  1.22431e+00 
 1.22728e+00  9.97617e-01  4.71003e-01  4.60343e-01  1.88928e+00  9.41086e-01  4.60343e-01  1.88928e+00  4.71003e-01  9.97617e-01  1.22728e+00 
 1.22988e+00  1.00584e+00  4.84853e-01  4.74467e-01  1.89151e+00  9.62481e-01  4.74467e-01  1.89151e+00  4.84853e-01  1.00584e+00  1.22988e+00 
 1.23212e+00  1.01346e+00  4.97905e-01  4.87793e-01  1.89328e+00  9.81932e-01  4.87793e-01  1.89328e+00  4.97905e-01  1.01346e+00  1.23212e+00 
 1.23402e+00  1.02050e+00  5.10205e-01  5.00368e-01  1.89462e+00  9.99579e-01  5.00368e-01  1.89462e+00  5.10205e-01  1.02050e+00  1.23402e+00 
 1.23559e+00  1.02700e+00  5.21796e-01  5.12233e-01  1.89555e+00  1.01555e+00  5.12233e-01  1.89555e+00  5.21796e-01  1.02700e+00  1.23559e+00 
 1.23685e+00  1.03298e+00  5.32719e-01  5.23429e-01  1.89610e+00  1.02997e+00  5.23429e-01  1.89610e+00  5.32719e-01  1.03298e+00  1.23685e+00 
 1.23782e+00  1.03848e+00  5.43012e-01  5.33994e-01  1.89629e+00  1.04294e+00  5.33994e-01  1.89629e+00  5.43012e-01  1.03848e+00  1.23782e+00 
 1.23852e+00  1.04353e+00  5.52712e-01  5.43965e-01  1.89615e+00  1.05459e+00  5.43965e-01  1.89615e+00  5.52712e-01  1.04353e+00  1.23852e+00 
 1.23896e+00  1.04816e+00  5.61853e-01  5.53375e-01  1.89571e+00  1.06499e+00  5.53375e-01  1.89571e+00  5.61853e-01  1.04816e+00  1.23896e+00 
 1.23916e+00  1.05238e+00  5.70467e-01  5.62257e-01  1.89497e+00  1.07424e+00  5.62257e-01  1.89497e+00  5.70467e-01  1.05238e+00  1.23916e+00 
 1.23913e+00  1.05623e+00  5.78585e-01  5.70640e-01  1.89396e+00  1.08243e+00  5.70640e-01  1.89396e+00  5.78585e-01  1.05623e+00  1.23913e+00 
 1.23889e+00  1.05973e+00  5.86234e-01  5.78553e-01  1.89270e+00  1.08963e+00  5.78553e-01  1.89270e+00  5.86234e-01  1.05973e+00  1.23889e+00 
 1.23845e+00  1.06289e+00  5.93442e-01  5.86022e-01  1.89120e+00  1.09592e+00  5.86022e-01  1.89120e+00  5.93442e-01  1.06289e+00  1.23845e+00 
 1.23783e+00  1.06575e+00  6.00234e-01  5.93072e-01  1.88949e+00  1.10137e+00  5.93072e-01  1.88949e+00  6.00234e-01  1.06575e+00  1.23783e+00 
 1.23702e+00  1.06831e+00  6.06632e-01  5.99727e-01  1.88757e+00  1.10602e+00  5.99727e-01  1.88757e+00  6.06632e-01  1.06831e+00  1.23702e+00 
 1.23606e+00  1.07059e+00  6.12659e-01  6.06008e-01  1.88547e+00  1.10995e+00  6.06008e-01  1.88547e+00  6.12659e-01  1.07059e+00  1.23606e+00 
 1.23494e+00  1.07261e+00  6.18335e-01  6.11936e-01  1.88319e+00  1.11320e+00  6.11936e-01  1.88319e+00  6.18335e-01  1.07261e+00  1.23494e+00 
 1.23368e+00  1.07439e+00  6.23681e-01  6.17530e-01  1.88075e+00  1.11583e+00  6.17530e-01  1.88075e+00  6.23681e-01  1.07439e+00  1.23368e+00 
 1.23228e+00  1.07594e+00  6.28713e-01  6.22808e-01  1.87816e+00  1.11788e+00  6.22808e-01  1.87816e+00  6.28713e-01  1.07594e+00  1.23228e+00 
 1.23077e+00  1.07728e+00  6.33448e-01  6.27787e-01  1.87543e+00  1.11939e+00  6.27787e-01  1.87543e+00  6.33448e-01  1.07728e+00  1.23077e+00 
 1.22913e+00  1.07841e+00  6.37904e-01  6.32484e-01  1.87257e+00  1.12040e+00  6.32484e-01  1.87257e+00  6.37904e-01  1.07841e+00  1.22913e+00 
 1.22739e+00  1.07935e+00  6.42094e-01  6.36912e-01  1.86958e+00  1.12095e+00  6.36912e-01  1.86958e+00  6.42094e-01  1.07935e+00  1.22739e+00 
 1.22555e+00  1.08012e+00  6.46034e-01  6.41087e-01  1.86649e+00  1.12108e+00  6.41087e-01  1.86649e+00  6.46034e-01  1.08012e+00  1.22555e+00 
 1.22361e+00  1.08071e+00  6.49735e-01  6.45022e-01  1.86330e+00  1.12080e+00  6.45022e-01  1.86330e+00  6.49735e-01  1.08071e+00  1.22361e+00 
 1.22159e+00  1.08114e+00  6.53211e-01  6.48728e-01  1.86001e+00  1.12016e+00  6.48728e-01  1.86001e+00  6.53211e-01  1.08114e+00  1.22159e+00 
 1.21948e+00  1.08143e+00  6.56473e-01  6.52218e-01  1.85663e+00  1.11918e+00  6.52218e-01  1.85663e+00  6.56473e-01  1.08143e+00  1.21948e+00 
 1.21946e+00  1.08143e+00  6.56505e-01  6.52251e-01  1.85660e+00  1.11917e+00  6.52251e-01  1.85660e+00  6.56505e-01  1.08143e+00  1.21946e+00 
 1.21749e+00  1.08174e+00  6.59685e-01  6.55652e-01  1.85336e+00  1.11686e+00  6.55652e-01  1.85336e+00  6.59685e-01  1.08174e+00  1.21749e+00 
 1.21541e+00  1.08191e+00  6.62697e-01  6.58886e-01  1.85000e+00  1.11426e+00  6.58886e-01  1.85000e+00  6.62697e-01  1.08191e+00  1.21541e+00 
 1.21325e+00  1.08193e+00  6.65519e-01  6.61927e-01  1.84656e+00  1.11142e+00  6.61927e-01  1.84656e+00  6.65519e-01  1.08193e+00  1.21325e+00 
 1.21101e+00  1.08183e+00  6.68160e-01  6.64784e-01  1.84303e+00  1.10835e+00  6.64784e-01  1.84303e+00  6.68160e-01  1.08183e+00  1.21101e+00 
 1.20870e+00  1.08161e+00  6.70628e-01  6.67467e-01  1.83943e+00  1.10507e+00  6.67467e-01  1.83943e+00  6.70628e-01  1.08161e+00  1.20870e+00 
 1.20633e+00  1.08127e+00  6.72931e-01  6.69982e-01  1.83576e+00  1.10160e+00  6.69982e-01  1.83576e+00  6.72931e-01  1.08127e+00  1.20633e+00 
 1.20389e+00  1.08082e+00  6.75078e-01  6.72339e-01  1.83202e+00  1.09795e+00  6.72339e-01  1.83202e+00  6.75078e-01  1.08082e+00  1.20389e+00 
 1.20140e+00  1.08026e+00  6.77076e-01  6.74545e-01  1.82823e+00  1.09414e+00  6.74545e-01  1.82823e+00  6.77076e-01  1.08026e+00  1.20140e+00 
 1.19886e+00  1.07961e+00  6.78931e-01  6.76606e-01  1.82438e+00  1.09018e+00  6.76606e-01  1.82438e+00  6.78931e-01  1.07961e+00  1.19886e+00 
 1.19626e+00  1.07886e+00  6.80651e-01  6.78529e-01  1.82048e+00  1.08608e+00  6.78529e-01  1.82048e+00  6.80651e-01  1.07886e+00  1.19626e+00 
 1.19362e+00  1.07802e+00  6.82242e-01  6.80321e-01  1.81654e+00  1.08185e+00  6.80321e-01  1.81654e+00  6.82242e-01  1.07802e+00  1.19362e+00 
 1.19094e+00  1.07711e+00  6.83709e-01  6.81987e-01  1.81255e+00  1.07751e+00  6.81987e-01  1.81255e+00  6.83709e-01  1.07711e+00  1.19094e+00 
 1.18822e+00  1.07611e+00  6.85059e-01  6.83534e-01  1.80853e+00  1.07307e+00  6.83534e-01  1.80853e+00  6.85059e-01  1.07611e+00  1.18822e+00 
 1.18546e+00  1.07504e+00  6.86297e-01  6.84966e-01  1.80447e+00  1.06852e+00  6.84966e-01  1.80447e+00  6.86297e-01  1.07504e+00  1.18546e+00 
 1.18267e+00  1.07390e+00  6.87427e-01  6.86290e-01  1.80037e+00  1.06389e+00  6.86290e-01  1.80037e+00  6.87427e-01  1.07390e+00  1.18267e+00 
 0.00000e+00  0.00000e+00  1.81112e-02  7.22823e-04  1.69787e+00  3.51193e-04  7.22823e-04  1.69787e+00  1.81112e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  4.95581e-02  3.20878e-02  1.69842e+00  7.27756e-02  3.20878e-02  1.69842e+00  4.95581e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  8.22201e-02  6.48042e-02  1.70275e+00  1.47424e-01  6.48042e-02  1.70275e+00  8.22201e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  1.14529e-01  9.72651e-02  1.70888e+00  2.20490e-01  9.72651e-02  1.70888e+00  1.14529e-01  0.00000e+00  0.00000e+00 
 0.00000e+00  7.23917e-01  1.16276e-01  9.90221e-02  1.70925e+00  2.24414e-01  9.90221e-02  1.70925e+00  1.16276e-01  7.23917e-01  0.00000e+00 
 0.00000e+00  7.41877e-01  1.45987e-01  1.28942e-01  1.71638e+00  2.90893e-01  1.28942e-01  1.71638e+00  1.45987e-01  7.41877e-01  0.00000e+00 
 0.00000e+00  7.60506e-01  1.76199e-01  1.59425e-01  1.72409e+00  3.57576e-01  1.59425e-01  1.72409e+00  1.76199e-01  7.60506e-01  0.00000e+00 
 0.00000e+00  7.78389e-01  2.04897e-01  1.88433e-01  1.73156e+00  4.19903e-01  1.88433e-01  1.73156e+00  2.04897e-01  7.78389e-01  0.00000e+00 
 0.00000e+00  7.95323e-01  2.31967e-01  2.15842e-01  1.73855e+00  4.77653e-01  2.15842e-01  1.73855e+00  2.31967e-01  7.95323e-01  0.00000e+00 
 0.00000e+00  8.11210e-01  2.57387e-01  2.41622e-01  1.74492e+00  5.30833e-01  2.41622e-01  1.74492e+00  2.57387e-01  8.11210e-01  0.00000e+00 
 0.00000e+00  8.26017e-01  2.81184e-01  2.65796e-01  1.75060e+00  5.79585e-01  2.65796e-01  1.75060e+00  2.81184e-01  8.26017e-01  0.00000e+00 
 0.00000e+00  8.39748e-01  3.03420e-01  2.88420e-01  1.75557e+00  6.24125e-01  2.88420e-01  1.75557e+00  3.03420e-01  8.39748e-01  0.00000e+00 
 0.00000e+00  8.52436e-01  3.24170e-01  3.09567e-01  1.75983e+00  6.64711e-01  3.09567e-01  1.75983e+00  3.24170e-01  8.52436e-01  0.00000e+00 
 0.00000e+00  8.64124e-01  3.43521e-01  3.29320e-01  1.76340e+00  7.01613e-01  3.29320e-01  1.76340e+00  3.43521e-01  8.64124e-01  0.00000e+00 
