PdfType: replica
Format: lhagrid1
---
5.0000e-02 5.9596e-02 6.9192e-02 7.8788e-02 8.8384e-02 9.7980e-02 1.0758e-01 1.1717e-01 1.2677e-01 1.3636e-01 1.4596e-01 1.5556e-01 1.6515e-01 1.7475e-01 1.8434e-01 1.9394e-01 2.0354e-01 2.1313e-01 2.2273e-01 2.3232e-01 2.4192e-01 2.5152e-01 2.6111e-01 2.7071e-01 2.8030e-01 2.8990e-01 2.9949e-01 3.0909e-01 3.1869e-01 3.2828e-01 3.3788e-01 3.4747e-01 3.5707e-01 3.6667e-01 3.7626e-01 3.8586e-01 3.9545e-01 4.0505e-01 4.1465e-01 4.2424e-01 4.3384e-01 4.4343e-01 4.5303e-01 4.6263e-01 4.7222e-01 4.8182e-01 4.9141e-01 5.0101e-01 5.1061e-01 5.2020e-01 5.2980e-01 5.3939e-01 5.4899e-01 5.5859e-01 5.6818e-01 5.7778e-01 5.8737e-01 5.9697e-01 6.0657e-01 6.1616e-01 6.2576e-01 6.3535e-01 6.4495e-01 6.5455e-01 6.6414e-01 6.7374e-01 6.8333e-01 6.9293e-01 7.0253e-01 7.1212e-01 7.2172e-01 7.3131e-01 7.4091e-01 7.5051e-01 7.6010e-01 7.6970e-01 7.7929e-01 7.8889e-01 7.9848e-01 8.0808e-01 8.1768e-01 8.2727e-01 8.3687e-01 8.4646e-01 8.5606e-01 8.6566e-01 8.7525e-01 8.8485e-01 8.9444e-01 9.0404e-01 9.1364e-01 9.2323e-01 9.3283e-01 9.4242e-01 9.5202e-01 9.6162e-01 9.7121e-01 9.8081e-01 9.9040e-01 1.0000e+00
1.0000e+00 1.1242e+00 1.2638e+00 1.4208e+00 1.4300e+00 1.5973e+00 1.7957e+00 2.0188e+00 2.2695e+00 2.5514e+00 2.8683e+00 3.2246e+00 3.6251e+00 4.0754e+00 4.3000e+00 4.5816e+00 5.1507e+00 5.7904e+00 6.5097e+00 7.3182e+00 8.2272e+00 9.2491e+00 1.0398e+01 1.1690e+01 1.3141e+01 1.4774e+01 1.6609e+01 1.8672e+01 2.0991e+01 2.3598e+01 2.6529e+01 2.9825e+01 3.3529e+01 3.7694e+01 4.2376e+01 4.7639e+01 5.3557e+01 6.0209e+01 6.7688e+01 7.6095e+01 8.5547e+01 9.6172e+01 1.0812e+02 1.2155e+02 1.3664e+02 1.5362e+02 1.7270e+02 1.7290e+02 1.9415e+02 2.1826e+02 2.4538e+02 2.7585e+02 3.1012e+02 3.4864e+02 3.9194e+02 4.4062e+02 4.9535e+02 5.5688e+02 6.2605e+02 7.0381e+02 7.9123e+02 8.8951e+02 1.0000e+03
-5 -4 -3 -2 -1 21  1  2  3  4  5
 0.00000e+00  0.00000e+00  2.05442e-04  5.09455e-03  9.93330e-01  6.00323e-04  5.09455e-03  9.93330e-01  2.05442e-04  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  3.94278e-02  4.45439e-02  1.03549e+00  9.09082e-02  4.45439e-02  1.03549e+00  3.94278e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  8.18124e-02  8.71053e-02  1.07957e+00  1.87317e-01  8.71053e-02  1.07957e+00  8.18124e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  1.24826e-01  1.30257e-01  1.12335e+00  2.83874e-01  1.30257e-01  1.12335e+00  1.24826e-01  0.00000e+00  0.00000e+00 
 0.00000e+00  4.87991e-01  1.27177e-01  1.32614e-01  1.12572e+00  2.89111e-01  1.32614e-01  1.12572e+00  1.27177e-01  4.87991e-01  0.00000e+00 
 0.00000e+00  5.27079e-01  1.67434e-01  1.72969e-01  1.16598e+00  3.77244e-01  1.72969e-01  1.16598e+00  1.67434e-01  5.27079e-01  0.00000e+00 
 0.00000e+00  5.67275e-01  2.08968e-01  2.14584e-01  1.20701e+00  4.67012e-01  2.14584e-01  1.20701e+00  2.08968e-01  5.67275e-01  0.00000e+00 
 0.00000e+00  6.05811e-01  2.48920e-01  2.54598e-01  1.24603e+00  5.52059e-01  2.54598e-01  1.24603e+00  2.48920e-01  6.05811e-01  0.00000e+00 
 0.00000e+00  6.42442e-01  2.87023e-01  2.92746e-01  1.28287e+00  6.31815e-01  2.92746e-01  1.28287e+00  2.87023e-01  6.42442e-01  0.00000e+00 
 0.00000e+00  6.77064e-01  3.23156e-01  3.28912e-01  1.31747e+00  7.06078e-01  3.28912e-01  1.31747e+00  3.23156e-01  6.77064e-01  0.00000e+00 
 0.00000e+00  7.09658e-01  3.57292e-01  3.63067e-01  1.34985e+00  7.74873e-01  3.63067e-01  1.34985e+00  3.57292e-01  7.09658e-01  0.00000e+00 
 0.00000e+00  7.40264e-01  3.89456e-01  3.95243e-01  1.38007e+00  8.38363e-01  3.95243e-01  1.38007e+00  3.89456e-01  7.40264e-01  0.00000e+00 
 0.00000e+00  7.68951e-01  4.19713e-01  4.25501e-01  1.40823e+00  8.96789e-01  4.25501e-01  1.40823e+00  4.19713e-01  7.68951e-01  0.00000e+00 
 0.00000e+00  7.95807e-01  4.48142e-01  4.53927e-01  1.43445e+00  9.50434e-01  4.53927e-01  1.43445e+00  4.48142e-01  7.95807e-01  0.00000e+00 
 1.29258e+00  8.07527e-01  4.60584e-01  4.66364e-01  1.44584e+00  9.73500e-01  4.66364e-01  1.44584e+00  4.60584e-01  8.07527e-01  1.29258e+00 
 1.30009e+00  8.21308e-01  4.75209e-01  4.80984e-01  1.45920e+00  1.00041e+00  4.80984e-01  1.45920e+00  4.75209e-01  8.21308e-01  1.30009e+00 
 1.31322e+00  8.45557e-01  5.01018e-01  5.06777e-01  1.48263e+00  1.04699e+00  5.06777e-01  1.48263e+00  5.01018e-01  8.45557e-01  1.31322e+00 
 1.32543e+00  8.68330e-01  5.25347e-01  5.31087e-01  1.50450e+00  1.08974e+00  5.31087e-01  1.50450e+00  5.25347e-01  8.68330e-01  1.32543e+00 
 1.33674e+00  8.89703e-01  5.48272e-01  5.53988e-01  1.52490e+00  1.12891e+00  5.53988e-01  1.52490e+00  5.48272e-01  8.89703e-01  1.33674e+00 
 1.34720e+00  9.09751e-01  5.69865e-01  5.75554e-01  1.54393e+00  1.16473e+00  5.75554e-01  1.54393e+00  5.69865e-01  9.09751e-01  1.34720e+00 
 1.35684e+00  9.28550e-01  5.90200e-01  5.95860e-01  1.56166e+00  1.19742e+00  5.95860e-01  1.56166e+00  5.90200e-01  9.28550e-01  1.35684e+00 
 1.36570e+00  9.46171e-01  6.09348e-01  6.14976e-01  1.57817e+00  1.22721e+00  6.14976e-01  1.57817e+00  6.09348e-01  9.46171e-01  1.36570e+00 
 1.37384e+00  9.62685e-01  6.27377e-01  6.32971e-01  1.59354e+00  1.25429e+00  6.32971e-01  1.59354e+00  6.27377e-01  9.62685e-01  1.37384e+00 
 1.38128e+00  9.78158e-01  6.44352e-01  6.49910e-01  1.60783e+00  1.27887e+00  6.49910e-01  1.60783e+00  6.44352e-01  9.78158e-01  1.38128e+00 
 1.38806e+00  9.92652e-01  6.60336e-01  6.65857e-01  1.62111e+00  1.30111e+00  6.65857e-01  1.62111e+00  6.60336e-01  9.92652e-01  1.38806e+00 
 1.39423e+00  1.00623e+00  6.75387e-01  6.80869e-01  1.63346e+00  1.32120e+00  6.80869e-01  1.63346e+00  6.75387e-01  1.00623e+00  1.39423e+00 
 1.39983e+00  1.01894e+00  6.89561e-01  6.95002e-01  1.64492e+00  1.33929e+00  6.95002e-01  1.64492e+00  6.89561e-01  1.01894e+00  1.39983e+00 
 1.40488e+00  1.03084e+00  7.02908e-01  7.08309e-01  1.65555e+00  1.35552e+00  7.08309e-01  1.65555e+00  7.02908e-01  1.03084e+00  1.40488e+00 
 1.40941e+00  1.04197e+00  7.15480e-01  7.20839e-01  1.66540e+00  1.37004e+00  7.20839e-01  1.66540e+00  7.15480e-01  1.04197e+00  1.40941e+00 
