PdfType: replica
Format: lhagrid1
---
5.0000e-02 5.9596e-02 6.9192e-02 7.8788e-02 8.8384e-02 9.7980e-02 1.0758e-01 1.1717e-01 1.2677e-01 1.3636e-01 1.4596e-01 1.5556e-01 1.6515e-01 1.7475e-01 1.8434e-01 1.9394e-01 2.0354e-01 2.1313e-01 2.2273e-01 2.3232e-01 2.4192e-01 2.5152e-01 2.6111e-01 2.7071e-01 2.8030e-01 2.8990e-01 2.9949e-01 3.0909e-01 3.1869e-01 3.2828e-01 3.3788e-01 3.4747e-01 3.5707e-01 3.6667e-01 3.7626e-01 3.8586e-01 3.9545e-01 4.0505e-01 4.1465e-01 4.2424e-01 4.3384e-01 4.4343e-01 4.5303e-01 4.6263e-01 4.7222e-01 4.8182e-01 4.9141e-01 5.0101e-01 5.1061e-01 5.2020e-01 5.2980e-01 5.3939e-01 5.4899e-01 5.5859e-01 5.6818e-01 5.7778e-01 5.8737e-01 5.9697e-01 6.0657e-01 6.1616e-01 6.2576e-01 6.3535e-01 6.4495e-01 6.5455e-01 6.6414e-01 6.7374e-01 6.8333e-01 6.9293e-01 7.0253e-01 7.1212e-01 7.2172e-01 7.3131e-01 7.4091e-01 7.5051e-01 7.6010e-01 7.6970e-01 7.7929e-01 7.8889e-01 7.9848e-01 8.0808e-01 8.1768e-01 8.2727e-01 8.3687e-01 8.4646e-01 8.5606e-01 8.6566e-01 8.7525e-01 8.8485e-01 8.9444e-01 9.0404e-01 9.1364e-01 9.2323e-01 9.3283e-01 9.4242e-01 9.5202e-01 9.6162e-01 9.7121e-01 9.8081e-01 9.9040e-01 1.0000e+00
1.0000e+00 1.1242e+00 1.2638e+00 1.4208e+00 1.4300e+00 1.5973e+00 1.7957e+00 2.0188e+00 2.2695e+00 2.5514e+00 2.8683e+00 3.2246e+00 3.6251e+00 4.0754e+00 4.3000e+00 4.5816e+00 5.1507e+00 5.7904e+00 6.5097e+00 7.3182e+00 8.2272e+00 9.2491e+00 1.0398e+01 1.1690e+01 1.3141e+01 1.4774e+01 1.6609e+01 1.8672e+01 2.0991e+01 2.3598e+01 2.6529e+01 2.9825e+01 3.3529e+01 3.7694e+01 4.2376e+01 4.7639e+01 5.3557e+01 6.0209e+01 6.7688e+01 7.6095e+01 8.5547e+01 9.6172e+01 1.0812e+02 1.2155e+02 1.3664e+02 1.5362e+02 1.7270e+02 1.7290e+02 1.9415e+02 2.1826e+02 2.4538e+02 2.7585e+02 3.1012e+02 3.4864e+02 3.9194e+02 4.4062e+02 4.9535e+02 5.5688e+02 6.2605e+02 7.0381e+02 7.9123e+02 8.8951e+02 1.0000e+03
-5 -4 -3 -2 -1 21  1  2  3  4  5
 0.00000e+00  0.00000e+00  1.11078e-07  7.36329e-03  1.28274e+00  8.72684e-06  7.36329e-03  1.28274e+00  1.11078e-07  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  3.54801e-02  4.56481e-02  1.30347e+00  8.37096e-02  4.56481e-02  1.30347e+00  3.54801e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  7.47134e-02  8.74503e-02  1.32917e+00  1.74393e-01  8.74503e-02  1.32917e+00  7.47134e-02  0.00000e+00  0.00000e+00 
 0.00000e+00  0.00000e+00  1.15063e-01  1.30161e-01  1.35700e+00  2.66059e-01  1.30161e-01  1.35700e+00  1.15063e-01  0.00000e+00  0.00000e+00 
 0.00000e+00  5.56905e-01  1.17279e-01  1.32501e-01  1.35856e+00  2.71050e-01  1.32501e-01  1.35856e+00  1.17279e-01  5.56905e-01  0.00000e+00 
 0.00000e+00  5.91002e-01  1.55334e-01  1.72574e-01  1.38577e+00  3.55345e-01  1.72574e-01  1.38577e+00  1.55334e-01  5.91002e-01  0.00000e+00 
 0.00000e+00  6.26507e-01  1.94858e-01  2.14093e-01  1.41446e+00  4.41664e-01  2.14093e-01  1.41446e+00  1.94858e-01  6.26507e-01  0.00000e+00 
 0.00000e+00  6.60871e-01  2.33077e-01  2.54177e-01  1.44242e+00  5.23825e-01  2.54177e-01  1.44242e+00  2.33077e-01  6.60871e-01  0.00000e+00 
 0.00000e+00  6.93771e-01  2.69682e-01  2.92528e-01  1.46927e+00  6.01189e-01  2.92528e-01  1.46927e+00  2.69682e-01  6.93771e-01  0.00000e+00 
 0.00000e+00  7.25039e-01  3.04515e-01  3.29001e-01  1.49482e+00  6.73495e-01  3.29001e-01  1.49482e+00  3.04515e-01  7.25039e-01  0.00000e+00 
 0.00000e+00  7.54606e-01  3.37519e-01  3.63546e-01  1.51895e+00  7.40711e-01  3.63546e-01  1.51895e+00  3.37519e-01  7.54606e-01  0.00000e+00 
 0.00000e+00  7.82468e-01  3.68697e-01  3.96176e-01  1.54163e+00  8.02950e-01  3.96176e-01  1.54163e+00  3.68697e-01  7.82468e-01  0.00000e+00 
 0.00000e+00  8.08658e-01  3.98091e-01  4.26940e-01  1.56287e+00  8.60408e-01  4.26940e-01  1.56287e+00  3.98091e-01  8.08658e-01  0.00000e+00 
 0.00000e+00  8.33233e-01  4.25765e-01  4.55908e-01  1.58270e+00  9.13330e-01  4.55908e-01  1.58270e+00  4.25765e-01  8.33233e-01  0.00000e+00 
 1.33736e+00  8.43974e-01  4.37892e-01  4.68605e-01  1.59133e+00  9.36137e-01  4.68605e-01  1.59133e+00  4.37892e-01  8.43974e-01  1.33736e+00 
 1.34373e+00  8.56639e-01  4.52153e-01  4.83512e-01  1.60158e+00  9.62830e-01  4.83512e-01  1.60158e+00  4.52153e-01  8.56639e-01  1.34373e+00 
 1.35487e+00  8.78953e-01  4.77352e-01  5.09859e-01  1.61955e+00  1.00913e+00  5.09859e-01  1.61955e+00  4.77352e-01  8.78953e-01  1.35487e+00 
 1.36525e+00  8.99938e-01  5.01144e-01  5.34744e-01  1.63634e+00  1.05176e+00  5.34744e-01  1.63634e+00  5.01144e-01  8.99938e-01  1.36525e+00 
 1.37487e+00  9.19653e-01  5.23594e-01  5.58238e-01  1.65199e+00  1.09094e+00  5.58238e-01  1.65199e+00  5.23594e-01  9.19653e-01  1.37487e+00 
 1.38376e+00  9.38163e-01  5.44770e-01  5.80409e-01  1.66656e+00  1.12688e+00  5.80409e-01  1.66656e+00  5.44770e-01  9.38163e-01  1.38376e+00 
 1.39195e+00  9.55529e-01  5.64737e-01  6.01326e-01  1.68011e+00  1.15980e+00  6.01326e-01  1.68011e+00  5.64737e-01  9.55529e-01  1.39195e+00 
 1.39947e+00  9.71816e-01  5.83560e-01  6.21058e-01  1.69268e+00  1.18989e+00  6.21058e-01  1.69268e+00  5.83560e-01  9.71816e-01  1.39947e+00 
 1.40635e+00  9.87082e-01  6.01304e-01  6.39670e-01  1.70434e+00  1.21734e+00  6.39670e-01  1.70434e+00  6.01304e-01  9.87082e-01  1.40635e+00 
 1.41262e+00  1.00139e+00  6.18028e-01  6.57226e-01  1.71513e+00  1.24235e+00  6.57226e-01  1.71513e+00  6.18028e-01  1.00139e+00  1.41262e+00 
 1.41831e+00  1.01478e+00  6.33792e-01  6.73785e-01  1.72511e+00  1.26507e+00  6.73785e-01  1.72511e+00  6.33792e-01  1.01478e+00  1.41831e+00 
 1.42346e+00  1.02733e+00  6.48649e-01  6.89406e-01  1.73432e+00  1.28568e+00  6.89406e-01  1.73432e+00  6.48649e-01  1.02733e+00  1.42346e+00 
 1.42809e+00  1.03907e+00  6.62654e-01  7.04142e-01  1.74281e+00  1.30433e+00  7.04142e-01  1.74281e+00  6.62654e-01  1.03907e+00  1.42809e+00 
 1.43224e+00  1.05006e+00  6.75854e-01  7.18044e-01  1.75062e+00  1.32115e+00  7.18044e-01  1.75062e+00  6.75854e-01  1.05006e+00  1.43224e+00 
 1.43592e+00  1.06033e+00  6.88298e-01  7.31161e-01  1.75780e+00  1.33628e+00  7.31161e-01  1.75780e+00  6.88298e-01  1.06033e+00  1.43592e+00 
 1.43918e+00  1.06994e+00  7.00028e-01  7.43538e-01  1.76438e+00  1.34983e+00  7.43538e-01  1.76438e+00  7.00028e-01  1.06994e+00  1.43918e+00 
 1.44204e+00  1.07892e+00  7.11086e-01  7.55217e-01  1.77039e+00  1.36193e+00  7.55217e-01  1.77039e+00  7.11086e-01  1.07892e+00  1.44204e+00 
 1.44452e+00  1.08731e+00  7.21510e-01  7.66239e-01  1.77588e+00  1.37268e+00  7.66239e-01  1.77588e+00  7.21510e-01  1.08731e+00  1.44452e+00 
 1.44663e+00  1.09513e+00  7.31337e-01  7.76640e-01  1.78087e+00  1.38217e+00  7.76640e-01  1.78087e+00  7.31337e-01  1.09513e+00  1.44663e+00 
 1.44842e+00  1.10244e+00  7.40600e-01  7.86457e-01  1.78540e+00  1.39050e+00  7.86457e-01  1.78540e+00  7.40600e-01  1.10244e+00  1.44842e+00 
 1.44989e+00  1.10925e+00  7.49333e-01  7.95721e-01  1.78948e+00  1.39775e+00  7.95721e-01  1.78948e+00  7.49333e-01  1.10925e+00  1.44989e+00 
 1.45106e+00  1.11559e+00  7.57564e-01  8.04464e-01  1.79316e+00  1.40400e+00  8.04464e-01  1.79316e+00  7.57564e-01  1.11559e+00  1.45106e+00 
 1.45196e+00  1.12150e+00  7.65321e-01  8.12715e-01  1.79644e+00  1.40932e+00  8.12715e-01  1.79644e+00  7.65321e-01  1.12150e+00  1.45196e+00 
 1.45260e+00  1.12699e+00  7.72632e-01  8.20501e-01  1.79937e+00  1.41378e+00  8.20501e-01  1.79937e+00  7.72632e-01  1.12699e+00  1.45260e+00 
 1.45299e+00  1.13209e+00  7.79519e-01  8.27847e-01  1.80195e+00  1.41744e+00  8.27847e-01  1.80195e+00  7.79519e-01  1.13209e+00  1.45299e+00 
 1.45315e+00  1.13682e+00  7.86008e-01  8.34778e-01  1.80420e+00  1.42035e+00  8.34778e-01  1.80420e+00  7.86008e-01  1.13682e+00  1.45315e+00 
 1.45311e+00  1.14121e+00  7.92119e-01  8.41315e-01  1.80616e+00  1.42258e+00  8.41315e-01  1.80616e+00  7.92119e-01  1.14121e+00  1.45311e+00 
 1.45285e+00  1.14526e+00  7.97873e-01  8.47480e-01  1.80783e+00  1.42417e+00  8.47480e-01  1.80783e+00  7.97873e-01  1.14526e+00  1.45285e+00 
 1.45241e+00  1.14901e+00  8.03288e-01  8.53292e-01  1.80923e+00  1.42517e+00  8.53292e-01  1.80923e+00  8.03288e-01  1.14901e+00  1.45241e+00 
 1.45180e+00  1.15246e+00  8.08383e-01  8.58771e-01  1.81037e+00  1.42562e+00  8.58771e-01  1.81037e+00  8.08383e-01  1.15246e+00  1.45180e+00 
 1.45101e+00  1.15564e+00  8.13175e-01  8.63933e-01  1.81128e+00  1.42555e+00  8.63933e-01  1.81128e+00  8.13175e-01  1.15564e+00  1.45101e+00 
 1.45007e+00  1.15856e+00  8.17680e-01  8.68795e-01  1.81197e+00  1.42502e+00  8.68795e-01  1.81197e+00  8.17680e-01  1.15856e+00  1.45007e+00 
 1.44899e+00  1.16123e+00  8.21913e-01  8.73372e-01  1.81244e+00  1.42405e+00  8.73372e-01  1.81244e+00  8.21913e-01  1.16123e+00  1.44899e+00 
 1.44898e+00  1.16125e+00  8.21953e-01  8.73417e-01  1.81244e+00  1.42404e+00  8.73417e-01  1.81244e+00  8.21953e-01  1.16125e+00  1.44898e+00 
